DORIS,IN,Sam has been has taken such an interest in this retirement bit H That it it really surprises me
ANGELA,MO,Well she's begun to listen
DORIS,IN,Yes she has
ANGELA,MO,You know H
DORIS,IN,She has
ANGELA,MO,uh she used to H go over and read a book
DORIS,IN,Yeah or
ANGELA,MO,or something
DORIS,IN,b turn a deaf ear That was for sure
ANGELA,MO,H But uh once you understand it you know you
DORIS,IN,SNIFF
ANGELA,MO,you're interested in getting right in and going after it
DORIS,IN,Yeah H I really oughta call at least Reg Barr and ask if uh H he's still speaking to me
ANGELA,MO,H Well now he was the one that was up on the H left
DORIS,IN,Yeah
ANGELA,MO,Up there
DORIS,IN,Yeah Yes
ANGELA,MO,H Well he came over to you all smiles I noticed
DORIS,IN,N_yes Well we've known each other for thirty some years why wouldn't he H But a anyway um I was so glad that he opened up on this disclosure bit because it was POUND Burns that's been ob+jecting to our having it POUND
ANGELA,MO,Oh
DORIS ,MO,nd I knew this H So when he opened up on that and she followed through and told about her husband H you know ENV DOOR
DORIS,IN,Not necessarily that she would approve of it but at least she wasn't disapproving
ANGELA,MO,Yeah
DORIS,IN,of it
ANGELA,MO,Yeah
DORIS,IN,SNIFF And uh H course Duvall might And I I cannot get over this That man I really cannot H And you know he must have been thinking when he said he wasn't a political appointee H he must have been associating H his relationship with Steitler ENV MICROPHONE
ANGELA,MO,Oh ENV MICROPHONE
DORIS,IN,I really do believe that
ANGELA,MO,Mhm
DORIS ,MO,n his thinking I don't know how else he could have done it That topples over ENV MICROPHONE
DORIS,IN,Um
SAM,IN,H
DORIS,IN,H but he didn't say that
ANGELA,MO,Oh
DORIS,IN,He said I loved your hum humor uh and I love you but Q I am not a political appointee Q And his eyes were just snapping
ANGELA,MO,@@
DORIS,IN,And I said Q oh Q @
ANGELA,MO,@@
DORIS,IN,Q How did you get on the board Q
ANGELA,MO,
DORIS,IN,H Well he said I got a letter from the governor asking
ANGELA,MO,
DORIS,IN, Everybody on there is an app political appointee
ANGELA,MO,@@@
DORIS,IN,H that wasn't the point
ANGELA,MO,
DORIS,IN,The point was H I could have mentioned what was in the paper about him that he was related you know had business with Steitler H And I just said and there's Doctor Duvall SNIFF you know
ANGELA,MO,
DORIS,IN,H And then I went to Rotus who's a seasoned politician
ANGELA,MO,Yeah
DORIS,IN,if there ever was one H he just would flare H And I said well I Alright I said I'll apologize next time H And I'm gonna make hay out of it Don't you worry
ANGELA,MO,
DORIS,IN,H SM I wanna know how you birds got on that board if you're not SM political appointees @@@
ANGELA,MO,SNIFF @
DORIS,IN,H @@
ANGELA,MO,Mm
DORIS,IN,H Oh my
ANGELA,MO,H Can I grow some basil From seed
SAM,IN,Yes that's how I've H I don't have any this year but I've grown it other years
ANGELA,MO,H X Well X
SAM,IN,There's no problem It will not take any frost Soon as the b H
ANGELA,MO,Yeah I
SAM,IN,A little bit of frost it's gone
ANGELA,MO,I l- I learned that one time the
SAM,IN,I learned it just went down
ANGELA,MO,the hard way Hm Uh huh
SAM,IN,Yes
ANGELA,MO,H Well I think it was Barbara that has some seeds
