ALICE,MT,Well when you said that though m my my new boss she came She told Mike yesterday she's I wanna be there at seven o'clock to go to community meeting And so Mike is there at seven fifteen he says I wonder where she is You know and he says I get up I wasn't planning on coming in until VOX eight VOX and here I am early And so she comes in she says I apologize for for being late and everything She's I forgot H we might have to scrape windows out here cause she's from Arkansas H And so she went into X the community afterwards X she's H VOX it hasn't been a good morning VOX she says TSK I bought four five pairs of new pants before I left and had em shortened She goes and I didn't bother to try em on before I left H So she's all of em are not short enough She's these are the shorter one and they're about two inches too long
ANNETTE,ID,H Oh man
ALICE,MT,H And then she brought bought a brand new attache case And yesterday was the first day she used it H Put a bunch of stuff in it to read H went home last night and couldn't get it open The lock would not open And she's H I don't think it came with a kay and it's this K a key And it's this beautiful attache leather One that she bought just before she left H She couldn't get it open So Mike tried and he couldn't get it and I says H uh don't worry I says we'll get we'll get one of the maintenance men I says they can fix anything
ANNETTE,ID,Or get one of the kids they could probably
ALICE,MT, H Well that's what I told her
ANNETTE,ID,@
ALICE,MT,I @said
ANNETTE,ID,@
ALICE,MT,H P one of the P kids could probably have it out in thirty-five seconds she's H VOX I know VOX We won't
ANNETTE,ID,
ALICE,MT,We won't test them H So I had Bill come over Bill comes over with his Leatherman Toolman or Or whatever it is TSK Few minutes he had it undone
ANNETTE,ID,So she can't use it now though
ALICE,MT,Well she says she has to really look and it came with a strap too she says maybe on the strap there's a key She's and I didn't bother She just likes it with the handle not the shoulder strap
ANNETTE,ID,Mhm
ALICE,MT,H So she says it has not been a good day My pants didn't fit H and she says they're too long She says I hate em They You know and they were kinda long on her shoes H And we were kidding her I says just buy real high heels and then you won't have to have em reshortened H Her attache case wouldn't Well first and then the windshield wipers needed wiping and then the attache case she's H this is not a good morning H I says well
ANNETTE,ID,Mm
ALICE,MT,this is your second day of work it only goes down hill from there
ANNETTE,ID,Unhunh and that That ice stuff was thick too cause I took the blankets off my car this morning
ALICE,MT,Mhm
ANNETTE,ID,H By the time I went out there again they were still f They were frozen over you know that that thin
ALICE,MT,Mhm
ANNETTE,ID,just that foggy stuff and I'm like oh my God
ALICE,MT,Why didn't you go work out this morning
ANNETTE,ID,Ma my legs were kinda sore this morning
ALICE,MT,Still
ANNETTE,ID,when I got up so I thought that's probably not good I'm gonna go tomorrow but I was thinking I don't wanna
ALICE,MT,Di
ANNETTE,ID,you know if if I did pull something I don't know what I did to em
ALICE,MT,Y Did you take the Tylenol
ANNETTE,ID,XX
ALICE,MT,like I told you to yesterday
ANNETTE,ID,Yeah I took some this morning then too
ALICE,MT,Okay
ANNETTE,ID,Just to make sure
ALICE,MT,I think you know and you might be just a bug that kind of a flu achy type thing
ANNETTE,ID,Yeah Yeah cause Jenny had that flu today she went home today and a lot of people have had it b you know the like s fall Paula went in X and found out X to the doctor she was tired of just having this kind of just not feeling real well and she thought she had an ear infection
ALICE,MT,Mhm
ANNETTE,ID,she went in and she she had a sinus infection
ALICE,MT,Mhm
ANNETTE,ID,Gave her some antibiotics She goes at least I'll get over it then
ALICE,MT,Yeah Yeah
ANNETTE,ID,You know so I think it just might have been something around but God that was the weirdest thing
ALICE,MT,TSK H That's what I did all day today I had three or four different kids come up and complain of nasal sinus problems So every time one of the doc Their docs came on I wrote another order and
ANNETTE,ID,I know it's just
ALICE,MT,called Bruce and added their name
ANNETTE,ID,It's just one of these long going flu things
