PHIL,IL,Cool H Alright folks Hx Well alreet hx well alroot hx well alright H By now I'm sure you're wondering about the different things that I have on the table here but first H I would like to talk to you about these three items I have here H some ice in a pan H water in this glass and steam rising from this pot H Now I would like to ask you how these three things Tell me please H How are they all alike H These three things This ice here in this pan H This water in this glass and the steam rising from this pot just yell it out we are informal here yes H Correct They are all forms of water This ice here of course is water H I told you there was water in this glass and you have all seen water boil at home so you are familiar with steam H But now let's try to figure out how they're different we'll look at temperature H first And the temperature of this water here the ice is H about uh twenty-four n_woo Nineteen degrees Very cold H The temperature of this w water here is sixty-four degrees H the temperature of this steam is PAR I know it's hotter than that PAR Yeah it's about a hundred and eleven degrees Okay H Hx Fahrenheit Okay H Oh and by the way guys what do we call something that's hard like this ice here or a table or a rock H We call it a
MANY,NA,Solid
PHIL,IL,H Very good You should g you should be a choir You should go out on the road there like yeah H
AUD,NA,We are
PHIL,IL,H Y Oh well I'm glad to meet you H Please give me your itinerary after the show Yes H Yes Of course we call it a sholids A solid And a solid has one shape H The shape that it starts out with H And what do we call something that you that you can splish splash Take a bath in Anything wet like soda or milk
MANY,NA,Liquid
PHIL,IL,You're not gonna let me finish are you H Yes we call it a
AUD,NA,Liquid
PHIL,IL,Very good And a liquid can change its shape H to f completely fill the bottom of whatever container you put it in H And finally what do we call something that's loose and floating around like this steam here H Or a cloud or the air we breathe we call it a
MANY,NA,Gas
PHIL,IL,H Correct a gas And a gas completely fills whatever shape container H you put it in H And so how do you get water to change H from a solid H to a liquid to a gas and back and forth
AUD,NA,Add energy
PHIL,IL,H Woo I like the way he expressed that Never before have I heard it H add or subtract energy or H heat H change the temperature basically Correct Alright Well folks now I'm going to show you something else that happens H When you change the temperature and that's where these H VOX balloons VOX come in H I have here H a number of balloons but l let's see how many of these balloons I can fit H VOX into this little itty-bitty container here VOX Well H everybody count together This would be
AUD,NA,There's a XX in there
PHIL,IL,H you think well okay w th th H I'm glad I never saw d Citizen Cane with you VOX Rosebud is a sled VOX H Okay Well H let's all count together folks that was
AUD ,IL,ne
AUD,NA,One
PHIL,IL,H very good One balloon going into the H little container here And this would be
MANY,NA,Two
PHIL,IL,H two Very good counting there Two Excellent Two balloons going into the H little container here H VOX Ah VOX they're not fitting in so easily H VOX Oh no VOX H So hopefully I can fit all balloons into this little container here
AUD,NA,X XX XXXXXX
PHIL,IL,H Oh stop guessing at what this is H Let's have some suspense here Come on H Alright And this would be
MANY,NA,Three
PHIL,IL,H Three Very good Three balloons going onto the the little container there Three balloons Three yes the balloon trinity H And now this would be
AUD ,IL,ight
AUD ,IL,
AUD,NA,Four
PHIL,IL,Four Very good At first he was confused but then he figured it out H Everybody tell him what this is it's
AUD,NA,Seven
PHIL,IL,H VOX it's four VOX H Boy you people didn't watch enough Sesame Street as a child H This would be
MANY,NA,Five
PHIL,IL,H Thank you very much yes SING Five swollen balloons SING In H In H Down Down VOX Ah ah VOX H Okay H And this would be
MANY,NA,Six
PHIL,IL,H Six good And let's do this uh let's add some complexities to this here let's do it in another language H In Spanish it would be
AUD ,IL, Ocho L
AUD,NA,L Seis L
PHIL,IL,H L S seis N Ocho L Oh my gosh H I'm afraid for our nation H Okay well and this would be
AUD,NA,L Siete L
PHIL,IL,H thank you H Seven Right Seven Okay H And finally this would be
AUD ,IL,ight
AUD,NA,L Ocho L
