DARRYL,CA,But but to try and and talk me out of believing in Murphy's Law by offering a miracle as a replacement that doesn't d work TSK H
PAMELA,CA,Well you're right I think they're probably flip sides
DARRYL,CA,TSK I mean who are you
PAMELA,CA,But I'm
DARRYL,CA,Pollyanna
PAMELA,CA,SWALLOW TSK Hardly
DARRYL,CA,
PAMELA,CA,Hardly look where I've come from H I mean Hx H this chapter on heaven an hell it's really interesting
DARRYL,CA,Why
PAMELA,CA,I used to have this sort of standard line that there were two things I got out of my marriage One was a name that was easy to spell and one was a H a child Hx That really got me grounded But H the fact of the matter is H that the marriage itself I mean as hellish as it was it's like it pulled me under like a giant octopus or a giant giant shark H And it pulled me all the way under And then H and there I was it was like the silent scream and then then I found that I was on my own two feet again And it really was H Hx Hx H TSK S what was hell in that that marriage became became a way out for me It was the flip side H It's like sometimes you go through things and you come out the other side of them WH you WH come out so much better H And if I hadn't had that if I hadn't had H
DARRYL,CA,It's not the way with food
PAMELA,CA,What do you mean
DARRYL,CA,H What goes in one way
PAMELA,CA,
DARRYL,CA,doesn't come out XXX
PAMELA,CA,H Kay H comes out very hellish
DARRYL,CA,H Yeah
PAMELA,CA,Very hellish
DARRYL,CA,So what X did that have to do X
PAMELA,CA,But it's so good_/god k so good going down Th I mean
DARRYL,CA,What did
PAMELA,CA,there's there's the opposites again
DARRYL,CA,It's it's ma
PAMELA,CA,The food is like all unique
DARRYL,CA,Hey
PAMELA,CA,and wonderful
DARRYL,CA,I it's major-league Yin and Yang
PAMELA,CA,and heavenly TSK major league
DARRYL,CA,What does that have to do with heaven and hell in the book
PAMELA,CA,Well I'm just sort of reiterating I could read you some
DARRYL,CA,No
PAMELA,CA,I mean is that allowed
DARRYL,CA,No I I don't want to hear anything out of a book with chapter called heaven and hell
PAMELA,CA,You don't
DARRYL,CA,No
PAMELA,CA,Nkay Well then let's talk about our vacation
DARRYL,CA,I'm gonna be closed-minded about it
PAMELA,CA,TSK Oh dear Hx
DARRYL,CA,H But
PAMELA,CA,That's hell
DARRYL,CA,I didn't like the book the way I the minute I looked at it
PAMELA,CA,You didn't
DARRYL,CA,No
PAMELA,CA,That's cause you
DARRYL,CA,That's because I have my own ideas about it I guess That I'm pretty comfortable with
PAMELA,CA,ah
DARRYL,CA,I don't like re I don't like reading books about what other people think about dying And I consider myself a real free thinker when it comes to that stuff
PAMELA,CA,TSK H Well
DARRYL,CA,And that's
PAMELA,CA, Remember remember it in the movie in Beetlejuice The handbook for the recently deceased
DARRYL,CA,Yeah
PAMELA,CA,X I mean X books words I mean n they just become handbooks You distill them and use them in your own way
DARRYL,CA,P No P no no I don't I don't H I I come up with my own ideas about that stuff
PAMELA,CA,And where do you get the ideas
DARRYL,CA,Thought
PAMELA,CA,And where do you get those thoughts
DARRYL,CA,Processing what goes on around me
