NATHAN,AL,H Am I doing that right so far
KATHY,AL,Mhm
NATHAN,AL,TSK All the way down to that
KATHY,AL,Mhm TSK WH I WH think
NATHAN,AL,I don't think I am Do you
KATHY,AL,Hx H And you'd have to have that plus or minus
NATHAN,AL,
KATHY,AL,What
NATHAN,AL,I don't know what I did to get that Where did I get that square root of um ex squared
KATHY,AL,Because you brought this over here You brought three H over here divided by three H and then you have ex squared so if you want to find ex you have the square root of ex squared
NATHAN,AL,X I guess X all I can't figure out is what the square root of negative two thir thi two thirds is Would that be
KATHY,AL,i square root two
NATHAN,AL,i square root two thirds
KATHY,AL,o over three The whole thing would be over three BR Well BR No it couldn't be Square root of two thirds yeah
NATHAN,AL,H Hx
KATHY,AL,But then you got the other one Nathan
NATHAN,AL,Oh Hx WH gosh WH Hx hm Leah She snoozing on the floor
KATHY,AL,Mhm Not anymore you woke her up
NATHAN,AL,
KATHY,AL,H She's doing the karate kid Nathan
NATHAN,AL,She's like leave me alone Do I deserve this
KATHY,AL,H H
NATHAN,AL,I mean how would you like it when you're laying in bed
KATHY,AL,  H H
NATHAN,AL,somebody just grabbed your arm started swinging it around
KATHY,AL,I'd probably just slap em
NATHAN,AL,H P Ex squared equals one over the square root of that the square root of that ex equals the square root of one P
KATHY,AL,She's not even looking at me She's just looking like
NATHAN,AL,I know That's what I'm talking about
KATHY,AL,TSK
NATHAN,AL,So would that one be square root of one half
KATHY,AL,Mhm
NATHAN,AL,It would
KATHY,AL,Mhm Yep But do y'all have to do that um you have to like have it where you do that there's no H um
NATHAN,AL,fraction under the
KATHY,AL,under the in the denominator I mean no fraction under the
NATHAN,AL,Oh yeah
KATHY,AL,So then you just multiply the whole thing by the square root of two and you get the square root of two over two H
NATHAN,AL,Even for the top one Even for that one
KATHY,AL,No For I'm talking about for this one
NATHAN,AL,Oh H All you do is like go t two over one
KATHY,AL,You have the square root of one
NATHAN,AL,like that right
KATHY,AL,M-m Since you have the square root of two on the bottom to make that a square you have to multiply by the square root of two H And then you get two H and you multiply the top by the square root of two and you get square root of two
NATHAN,AL,
KATHY ,AL,hat I wanna rewind it and hear that back again
KATHY,AL, H H  H
NATHAN,AL,Cause I sure didn't catch it the first time  H Hx Hx You got the two and you take the square root of two
KATHY,AL,
NATHAN,AL,and you get the negative two
KATHY,AL,@
NATHAN,AL,which you take  the square
KATHY,AL, H
NATHAN,AL,and it comes to two
KATHY,AL,H I'm sorry H
NATHAN,AL,Hx So let's talk about this slowly as I write this down as you're saying it Alright H TSK This is what we came out with Right
KATHY,AL,It's But put it as the square root of one over the square root of two
NATHAN,AL,Oh TSK H And then you multiply that by the square root of two over the square root of two
KATHY,AL,Right
NATHAN,AL,H Uh is that what all those square root of twos are
KATHY,AL, That's what I was try H H
NATHAN,AL,
KATHY,AL,That's what I was trying to say
NATHAN,AL, H Okay I was wondering where all that square root two square root two
KATHY,AL,H That's what it was
NATHAN,AL,Then right here you'd get square root of two over two
KATHY,AL,Mhm
NATHAN,AL,See everything was square root two over two and two
KATHY,AL,H Right but then H what about this one
NATHAN,AL,on this one Let me do this one SWALLOW
KATHY,AL,But you have i you have i square root of three over square root of three I mean z H i square root of two over three square root of three I can't even say it right H
NATHAN,AL,Over do I have another i down here or just the one i
KATHY,AL,Um no Just one
NATHAN,AL,Okay P three X and X square root of three over square root of three and you get P H
KATHY,AL,i square root of six
NATHAN,AL,Yeah Over three
KATHY,AL,Is that right
NATHAN,AL,TSK I doubt it I really do
KATHY,AL,H H Hx
NATHAN,AL,I'm not kidding
KATHY,AL,You can't You can't multiply square roots like that can you Square root of two times square root of three is square root of six is it
NATHAN,AL,Yeah
KATHY,AL,Okay Well then that's fine Then that is right
NATHAN,AL,Isn't that c You can do that
KATHY,AL,Yeah
NATHAN,AL,Cause that's the same way you're multiplying there square root of nine that and square root of nine equals three
KATHY,AL,Yeah P okay P Where's the test
NATHAN,AL,P There ain't no telling P H SIGH
KATHY,AL,You have it I mean I have it H Hx H Okay The next one is TSK H THROAT TSK five ex times ex minus one COUGH COUGH
NATHAN,AL,Is that it
KATHY,AL,TSK H
NATHAN,AL,<X um X>
KATHY,AL,equals two times one minus ex
NATHAN,AL,H Leah
KATHY,AL,H
NATHAN,AL,Two times one minus ex
KATHY,AL,Yeah And that's easy you can do that
NATHAN,AL,Oh this is easy P Ex squared P Please say this will factor Will it
KATHY,AL,Na you do it
NATHA,AL, TSK H Well I mean that's just wasting time Cause if it's not Yeah
NATHAN,AL,It does
KATHY,AL,Mhm
NATHAN,AL,One and negative two-fifths
KATHY,AL,Mhm
NATHAN,AL,H And I can always put those back up into the top
KATHY,AL,THROAT
NATHAN,AL,and and see if they check Right H X Let me X just try the one X Five X THROAT I got zero equals zero
KATHY,AL,Tha that's right @
NATHAN,AL,And that's one
KATHY,AL,H Yeah H H
NATHAN,AL,Zero equals zero equals one
KATHY,AL,H Okay
NATHAN,AL,SING<X Fingerprint file X Hx you got me down
KATHY,AL,
NATHAN,AL,Come on SING
KATHY,AL,H Ex times
NATHAN,AL,Hang on Number eight H Ex times
KATHY,AL,two minus ex
NATHAN,AL,Two minus ex
KATHY,AL,H is less than or equal to
NATHAN,AL,WHISTLE I don't like these
KATHY,AL,three times ex minus four
NATHAN,AL,Three times ex minus four
KATHY,AL,Right
NATHAN,AL,TSK H Alright distribute first right
KATHY,AL,Mhm
NATHAN,AL,H P Two ex minus ex squared three ex minus twelve you get WH do that side so you get ex WH whoa I don't want to do that Negative ex squared WH<X two ex minus XX two minus ex H um plus twelve XXXX X>WH>P TSK TSK TSK Now do you factor this after you do that
KATHY,AL,Yeah
NATHAN,AL,Yeah H Oh but first I gotta take out that negative one don't I mean that negative
KATHY,AL,Mhm
NATHAN,AL,in front of that ex squared so I just H I can multiply that whole side by negative one X again though X
KATHY,AL,Yeah Then you flip that sign over
