LISA,PA,H IMITATING_BABY_BREATHING
KEVIN,NA,X He's teething X
LISA,PA,IMITATING_BABY_BREATHING
MARIE,PA,You should have heard him the night we took him to the emergency room He sounded worse
LISA,PA,I pr if I know I would probably've been totally freaked out
KEVIN,NA,That's scary
LISA,PA,H Maybe it's good he didn't stay with me I'd've been like VOX Michael GASP VOX
MARIE,PA,Yeah he was
KEVIN,NA,VOX Scary VOX
MARIE,PA,He was um
LISA,PA,I'd be like Mom uh what should we do with this child
MARIE,PA,Well his temperature was a hundred and four point five
LISA,PA,That is so high
KEVIN,NA,He's lucky that he didn't
LISA,PA,How long was he there That high
KEVIN,NA,How long do you know
MARIE,PA,Uh his fever
KEVIN,NA,Yeah
MARIE,PA,I don't know
KEVIN,NA,That's dangerou I mean X it's X XX
MARIE,PA,The doctor said
LISA,PA,Cause he could have brain damage
MARIE,PA,The doctor said that th um TSK his pediatrician cause I asked him about it H and he said that they don't hospitalize until they go up to like a hundred and seven And that's where it's fatal H And I was like well you know
LISA,PA,What about brain damage That doesn't matter or
MARIE,PA,Mmm
LISA,PA,Excuse me brain damage is important VOX to me VOX TSK
MARIE,PA,H He said actually fevers are H How did he explain it he said something like fethers Fevers are like um H good for babies like when they're i b getting sick because they help the immune system fight harder Somehow
LISA,PA,H Well that's what the
MARIE,PA,I don't know
LISA,PA,I mean that's what The reason the body gets that hot is like to kill the germs or whatever I think Isn't that part of it
MARIE,PA,Yes doctor Kevin tell us
KEVIN,NA,
LISA,PA,No I'm pretty I'm pretty sure I'm pretty sure that's part of it H but uh it's just that you have to watch out cause then if it gets too hot it's bad for the brain
MARIE,PA,It's like a car it overheats
KEVIN,NA,H
MARIE,PA,And stalls out
KEVIN,NA,Maybe I don't I
LISA,PA,VOX Are you gonna stall out L jito L>VOX
KEVIN,NA,I'm not VOX sure VOX
LISA,PA,VOX Don't stall out on us VOX
KEVIN,NA,Who's all the VOX babinos VOX I know the one in the lower right
LISA,PA,Which one
MARIE,PA,This one is mine H
KEVIN,NA,H I recognize him alr-
LISA,PA,Issac
MARIE,PA,That's the one that's ten days older than him that's Michael's Those are Michael's nephews
LISA,PA,Jose
KEVIN,NA,that's Jose
LISA,PA,Jose and then
MARIE,PA,and then Gino's the one in the middle
LISA,PA,Gino is in the middle
MARIE,PA,That's his sister
KEVIN,NA,Aw he's a bit older Right
MARIE,PA,Yeah he's three
KEVIN,NA,He doesn't look that
LISA,PA,H He's o He's three Is he talking any more Is he talking good now
MARIE,PA,You can't understan He You can but then you can't Sometimes some of the things he says
LISA,PA,H Does he talk big long things but you just can't understand em No he's okay then
KEVIN,NA,P A gestalt kid P
