JENNIFER,MA,We need a H Do you have any sharp objects on you
DAN,WI,No Hx Keys
JENNIFER,MA,No I need like a little pin or something You have a pencil
DAN,WI,You have anything in your hair
JENNIFER,MA,No
DAN,WI,Hx THROAT
JENNIFER,MA,TSK WH Fuck WH
DAN,WI,What do you have to hit
JEN,WI,IFER H See this is the little MAC BEEP_BEEP_BEEP
JENNIFER,MA,Oh Oh oh
DAN,WI,Cool
JENNIFER,MA,Okay VOX Alright VOX See it was just slow H Okay This is me Is this me
DAN,WI,Yeah Yeah Jennifer
JENNIFER,MA,Oh That's right
DAN,WI,There you go thinking again
JENNIFER,MA,VOX Smart ass KISS H Smart ass VOX Alright TSK H
DAN,WI,Wow Who took over uh
JENNIFER,MA,WH Oh They got WH North America But MRC not for long MRC WH Oh X my God X>WH
DAN,WI,WHISTLE
JENNIFER,MA,Oh my God did you see that
DAN,WI,Because player thr player three is aggressive so he's gonna like go for everything
JENNIFER,MA,How do you know Did I make him aggressive
DAN,WI,Yeah you made him aggressive so he's gonna like try to tear everything up now Um that's pretty well like secure right there so maybe That's me XX
JENNIFER,MA,WH Oh fuck WH
DAN,WI,WH Wow he wiped my ass out WH MAC BEEP_BEEP_BEEP
JENNIFER,MA,Ah you suck Watch this VOX Looser VOX
DAN,WI,Hx
JENNIFER,MA,What else can we do tomorrow
DAN,WI,THROAT
JENNIFER,MA,besides go to the movies t
DAN,WI,Go out to dinner
JENNIFER,MA,I'm so not hungry right now it's hard for me to think about food
DAN,WI,Alright
JENNIFER,MA,I'd like to go out to dinner though H Think we can find a hot tub
DAN,WI,H Yeah that's a good idea That's an excellent idea
JENNIFER,MA,TSK H There you go thinking again again
DAN,WI,There you go thinking again
JENNIFER,MA,Hx I'm gonna whip your butt MAC BEEP_BEEP_BEEP
DAN,WI,You think so hunh
JENNIFER,MA,TSK Yeah
DAN,WI,Un-unh Hx That's all I get
JENNIFER,MA,H Hx H
DAN,WI,That's me right
JENNIFER,MA,Yeah you get a percentage of the amount of countries you own and then for continents you get another set amount
DAN,WI,So can I get something on this bad boy
JENNIFER,MA,SWALLOW Yeah See
DAN,WI,So I hit okay
JEN,WI,IFER Yeah Hit okay MAC BEEP_BEEP_BEEP
JENNIFER,MA,See you got one of each kind of card
DAN,WI,TSK Excellent Oh okay So I get Hx
JENNIFER,MA,So you got ten looks like sixteen
DAN,WI,Sixteen
JENNIFER,MA,Who you gonna trounce on That's you up there too right there WH you know WH
DAN,WI,That's me right there Too
JENNIFER,MA,Oh yeah
DAN,WI,Um
JENNIFER,MA,H When w you take over another person you take a you get their cards
DAN,WI,TSK TSK TSK TSK TSK TSK TSK
JENNIFER,MA,H The MSG in that Chinese food really got me high for a little bit Does MSG affect you
DAN,WI,No Not really It affects my mother Gives her headaches
JENNIFER,MA,Hx Are you gonna attack over there
DAN,WI,TSK I don't know Thirteen That leaves me with thirteen H I wanna fortify
JENNIFER,MA,You can't move those to there because they're not touching
DAN,WI,W w well that's kind of bogus
JENNIFER,MA,Nun-unh
DAN,WI,Maybe I'll move em right there
JENNIFER,MA,Done
DAN,WI,X Done MAC BEEP_BEEP_BEEP
JENNIFER,MA,TSK WH Oh fuck WH
DAN,WI,THROAT TSK H
JEN,WI,IFER Oh MAC BEEP_BEEP_BEEP
JENNIFER,MA,GASP Who's this guy
DAN,WI,Player six
JENNIFER,MA,Yakutsk Look at that WH See if I have any cards WH
DAN,WI,Hx
JEN,WI,IFER Oh Hx I got a set MAC BEEP_BEEP_BEEP
JENNIFER,MA,TSK H You know what I think I think the first time that it oes the card mode H TSK It takes a long time
DAN,WI,Yeah Yeah
JENNIFER,MA,You remember the last time that's what happened
DAN,WI,Yeah
JENNIFER,MA,TSK H VOX You remember
DAN,WI,Yeah
JENNIFER,MA,Look at you being smart
DAN,WI,I'm not smart
JENNIFER,MA,You're stupid VOX
DAN,WI,Don't call me stupid
JENNIFER,MA,Mm KISS Alright
DAN,WI,Look at you with the uh little armies down here
JENNIFER,MA,H VOX Big armies
DAN,WI,Trying to trying to win
JENNIFER,MA,I got big armies buddy VOX>
DAN,WI,trying to conquer the world
JENNIFER,MA,I'm gonna conquer WH I'm gonna conquer you WH
DAN,WI,H Probably
JENNIFER,MA,WH XX WH
DAN,WI,Oo He's giving you some problems over there H
JENNIFER,MA,H He is indeed
DAN,WI,Go for that one Go into Europe Get Europe WHISTLE
JENNIFER,MA,Oop You won't attack me yet TSK WH I think I'll stop there WH
DAN,WI,Hmm
JENNIFER,MA,Hx
DAN,WI,I only have uh that many cards so H
JENNIFER,MA,TSK How many cards you have You only have two
DAN,WI,Just two
JENNIFER,MA,So you can't have a set
DAN,WI,When do you get h when do you get cards though I don't understand that
JENNIFER,MA,Every time you take over a country you get cards YAWN YAWN YAWN
DAN,WI,X what row X
JENNIFER,MA,TSK Attack with the twenty-two Press twenty-two attack
DAN,WI,WH Wow WH
JENNIFER,MA,WH Look at that WH
DAN,WI,Hx
JENNIFER,MA,Oh see look you just got all of his cards
DAN,WI,TSK H
JENNIFER,MA,Press okay
DAN,WI,Bonus
JENNIFER,MA,Oh my God Fuck MAC BEEP_BEEP_BEEP
DAN,WI,
JENNIFER,MA,Fuck
DAN,WI,SNAP  SNAP>>
JENNIFER,MA,<WH Fuck fuck fuck WH h man Look at that Twenty-seven Twenty-nine WH Th twenty-one two three four five six seven eight WH Twenty-eight TSK H Don't you fucking attack me WH You ass You asshole WH HUMMING
DAN,WI,WH two WH TSK TSK TSK TSK TSK TSK Hmm
JENNIFER,MA,I'm tired
DAN,WI,H You wanna go to bed MAC BEEP_BEEP_BEEP
JENNIFER,MA,No I wanna beat you f WH Fuck WH
DAN,WI,H
JENNIFER,MA,This guy is gonna ram WH Oh he's Oh yeah WH
DAN,WI,Wow
JENNIFER,MA,<WH Fuck WH>
DAN,WI,You gotta do something over there hunh
