FRAN,LA,H Well I went to this church and this is very interesting
SEAN,CO,This is in Meridia
FRAN,LA,H Merida
SEAN,CO,Merida
FRAN,LA,In the Yucatan
SEAN,CO,That's right
FRAN,LA,And it's lovely H The people are sweet and nice they're little H they're dark they all wear white H and the city is quite nice It's a very manageable size Merida You can
SEAN,CO,Unhunh
FRAN,LA,You know walk around a lot
SEAN,CO,Walk everywhere
FRAN,LA,and H you know i i it's really lovely H And uh anyway I wen And th And the twine makers the jute industry was very big there at one time H And the cemetery H there's a there was I don't know if it was called a labor union But some kind of association Uh H of twine makers H Were uh buried together they had a section in the cemetery H And carved in marble H and then painted garish colors like aqua and yellow and everything H But carved in stone is these ropes all around the the various graves and great knots and things H And But it all carved in stone and then painted your basic Mexican house paint You know all those colors
SEAN,CO,Yeah
FRAN,LA,Yellow
SEAN,CO,Nice bright
FRAN,LA,and aqua and pink and you know
SEAN,CO,Nice bright colors
FRAN,LA,green you know that green
SEAN,CO,@
FRAN,LA,H And it's a wonderful place
ALICE,PA,Celandine
SEAN,CO,Indian Indian colors
FRAN,LA,The cemetery H But the But this Where now is this church
SEAN,CO,celandine
BERNARD,CA,not celandine No that's Ch-
FRAN,LA,that was built from the
SEAN,CO,much too subtle
ALICE,PA,darn
BERNARD,CA,That's f China
FRAN,LA,uh stones of the temple
BERNARD,CA,
FRAN,LA,by this p t
ALICE,PA,Modern
FRAN,LA,this same  priest
SEAN,CO,Mhm
BERNARD,CA,@@@@
FRAN,LA,and is H A H there There was a tree that burned all night and never And and wasn't consumed by the flame and the tree's still there H and they It's you know i it's fenced and people say this is the tree H and there are several things around this big square
ALICE,PA,Oh mythology's so great
FRAN,LA,H and
ALICE,PA,That's what we're doing we're making our own up right now
FRAN,LA,you know what's right there
ALICE,PA,H WH With our little tape recorder WH
FRAN,LA,An AA uh meeting place H And painted
SEAN,CO,Ah
FRAN,LA,H on the door of this little shacky building it's a A all around this big square there are these kinda beat-up little buildings H And painted on one a big the circle with the triangle inside And I looked and I said VOX God is that what I think it is VOX H And I walked over and there it was in Spanish and the meeting schedule was painted on the H wall and everything H and it's right there by this most sacred site
ALICE,PA,Did you go to that meeting Sean
BERNARD,CA,That's amazing
SEAN,CO,I've never been there
FRAN,LA,Isn't that wonderful
ALICE,PA,P Oh you weren't Oh P
SEAN,CO,P No P
FRAN,LA,It was great
BERNARD,CA,That is
SEAN,CO,P I've never been to Merida P
FRAN,LA,Yeah
BERNARD,CA,Cause they have a lot
FRAN,LA,Right there by this sacred site
ALICE,PA,<P I thought you were P>
BERNARD,CA,We were in Mexico City
SEAN,CO,<VOX No VOX>
ALICE,PA,HI<X Really X>HI>
BERNARD,CA,and it was hard to scrape up a meeting It was mostly Americans that work for the
SEAN,CO,P Embassy P
BERNARD,CA,CIA or X Was We were X
SEAN,CO,Well no They In Mexico City there was always a Mexican meeting going on same time as an American speak English speaking English speaking was upstairs
BERNARD,CA,But it's harder for them to be  alcoholic
SEAN,CO,and Spanish  people were downstairs
FRAN,LA,Why they can't find booze I mean what's the problem
SEAN,CO,No there
FRAN,LA,H  H
SEAN,CO,there was always
BERNARD,CA,No it's th harder for th Uh supposedly it's harder for them It's It's so like hard i
FRAN,LA,To
BERNARD,CA,It's against their machismo to
FRAN,LA,Oh of course
BERNARD,CA,Machismo to be
ALICE,PA,Y you know at at gay AA meetings do they have signers
SEAN,CO,Yes
BERNARD,CA,Sometimes
FRAN,LA,They are in New York now More and more
SEAN,CO,Yes
BERNARD,CA,Yeah they do this a lot RUBBING_FINGERS
ALICE,PA, H
FRAN,LA, H That's a sign
ALICE,PA,H Yeah
BERNARD,CA,It certainly @is
FRAN,LA,@@@@@
ALICE,PA,@@
BERNARD,CA,@@@@@@
FRAN,LA,  X <X Yes X>
SEAN,CO,About a year ago we had a lot And they sort of all
BERNARD,CA,Went to different meetings
SEAN,CO,disappeared X It's a har to X Oh I think it would be hard
ALICE,PA,What signing
FRAN,LA,Well there are a few and there's a
SEAN,CO,Signing
FRAN,LA,There are a couple of deaf meetings
ALICE,PA,XXXX always at gay things
FRAN,LA,in New York now
ALICE,PA,Every gay thing I've ever been to there was a signer
SEAN,CO,Signer
ALICE,PA,H Yeah
SEAN,CO,<X Hosts X>
ALICE,PA,not at SLICK
FRAN,LA,They're listed in the book as you know always a signer is always at this meeting And
BERNARD,CA,I forgot do y Yeah That's right Of course you go to meeting
FRAN,LA,Oh sure
BERNARD,CA,Yeah You have for a while
FRAN,LA,P<X Yeah X I'm sober for twelve years P
BERNARD,CA,Do you Does she know your sponsor
SEAN,CO,Same as Rick same as me
FRAN,LA,Beg your pardon
SEAN,CO,Same as me Lynne Bissell
BERNARD,CA,Do you know Lynne Bissell
SEAN,CO,That's my sponsor in New York
FRAN,LA,P No I don't know her P
SEAN,CO,She's an actress Woody Allen movies Older woman about seventy-two
FRAN,LA,H I may know her and not know her
SEAN,CO,You'd re you might know her
FRAN,LA,Yeah
SEAN,CO,Maybe not
BERNARD,CA,Lynne
FRAN,LA,I mean I don't know where she goes to meetings
SEAN,CO,New York's a big place
FRAN,LA,Yeah Because you've got a thousand meetings a week
SEAN,CO,Upper East Side ENV <<DOG_BARKING
FRAN,LA,H Oh no I don't go uptown so much I'm generally mostly in the Village
SEAN,CO,But she comes downtown
BERNARD,CA,You stay in the Village
FRAN,LA,H Yeah
BERNARD,CA,X
FRAN,LA,well it's convenient And it's XXXX P So P If I go off for t some dinner party uptown or something I might go to a meeting uptown but mostly I'm downtown PP So PP
ALICE,PA,P New York Oh wow Greenwich Village P
FRAN,LA,H Yes
BERNARD,CA,Our New York connection we can all like remember through y Fran
ALICE,PA,P Oh P
FRAN ,PA, X Well X the neighborhood's probably the same since it's a historic district ENV DOG_BARKING
FRAN ,PA,nd they won't let em tear anything down X TS
FRAN,LA,You could find your way around except that
SEAN,CO,Your
FRAN,LA,H
SEAN,CO,Your building's new Isn't it
FRAN,LA,No My building's old I don't know when my building was built
SEAN,CO,Fifties
FRAN,LA,Nineteen-ten No
ALICE,PA,Nineteen-ten
SEAN,CO,Oh wow No I'm I'm thinking of a different building in
FRAN,LA,Nineteen-twenty
BERNARD,CA,So is it a big apartment
SEAN,CO,She's just moving into a new apartment She and her husband
FRAN,LA,About a hundred and ninety apartments Seventeen stories
BERNARD,CA,I mean i Are they big like rooms is it big
FRAN H ,CA,eah There are We're in ENV DOG_BARK
FRAN th,CA, Up in the penthouse There are some larger apartments ENV DOG_BARK
FRAN,LA,because people have bought neighboring apartments and expanded and mixed them H You know but they're mostly well there're some studios and some one-bedrooms and two-bedrooms
SEAN,CO,And has it always been an apartment house
FRAN,LA,P Yeah P ENV DOG_BARK
ALICE,PA,What What is the real e estate market doing P Is it down now P
FRAN,LA,H Well it's down in general
ALICE,PA,In New York
FRAN ,PA,ut certain areas yeah Certain areas sort of held their value ENV DOG_BARK DOG_BARK
FRAN ,PA, And what happened would be rather than have it things kinda crashing S a W It would just Things would be slow to sell But they would ho The Village is one of the few areas that held its value H Um H but certain things are a drug on the market ENV DOG_BARK
FRAN,LA,If you have a studio apartment you're stuck with it
SEAN,CO,
ALICE,PA,For the rest of your life Like herpes
FRAN,LA,Certainly for the next ten years H And and
SEAN,CO,
FRAN,LA,if you have a one-bedroom it has to have something kinda going for it Or you're gonna be sorta stuck You could be stuck with it H Um two-bedrooms and up are are f easy to se easier to sell
ALICE,PA,Cause Beth You know my friend
SEAN,CO,X Eddie's still in New York or some other state X
ALICE,PA,she just sold one H at a fifty-thousand-dollar loss From four years ago
BERNARD,CA,XXXX
ALICE,PA,That she bought
FRAN,LA,Yeah H Well we
ALICE,PA,On Sutton Place
FRAN,LA,Uh
ALICE,PA,Where's Sutton Place
FRAN,LA,Yeah Sutton Place is up on the East Side
SEAN,CO,E
FRAN,LA,now see the Upper East Side took one of the
SEAN,CO,East Side X isn't it X>
BERNARD,CA,Real nice Sutton Place
SEAN,CO,It's nice
FRAN,LA,One of the hardest hits for dropped values
BERNARD,CA,Because it had soared so high
FRAN,LA,Th They Two things They had soared really high
BERNARD,CA,That ch
FRAN,LA,And there was an awful lot Because they soared so high that area had H less zoning uh
ALICE,PA,Restrictions
FRAN,LA,restrictions And they w There was uh There was a lotta building in the area H And so between those two things that market was
BERNARD,CA,Lotta new buildings
FRAN,LA,Yeah H And the new buildings are I don't like the new buildings
ALICE,PA,Do you like living in New York
FRAN,LA,Yeah I love it H We traveled all over We looked around We thought H my husband and I stayed out on the road for two years And we went all over the United States and we d we didn't find any place we liked better
ALICE,PA,So you went from New Orleans to New York
FRAN,LA,Yeah Oh that I did years ago That I did
ALICE,PA,But it's the new That part XXXX
FRAN,LA,God knows s nineteen si sixty something Sixty-three Thirty years ago
ALICE,PA,So you've lived in New York all this time
FRAN,LA,Mhm Thirty years Except H I did take five years off
BERNARD,CA,
ALICE,PA,HI Thirty years in New York HI
BERNARD,CA,@H
FRAN,LA,Yeah
ALICE,PA,Wow
FRAN,LA,I did take five years off I went to uh Florida which was a terrible mistake We needed a vacation and we accidentally moved instead
ALICE,PA,Oh
FRAN,LA,And then we realized that Well The first year we were there we visited New York six times and we looked at each other and said
BERNARD,CA,
FRAN,LA,VOX God we certainly do go back up there a lot what do you think that's about VOX You know and we were just getting increasingly bored down there and H you know you get occupied fixing up a house and that's kinda fun and then
ALICE,PA,Where in Florida were you
FRAN,LA,On the Gulf Coast Fort Myers Beach We had a nice house right on the sea
SEAN,CO,In Yeah
FRAN,LA,Right on the sea
SEAN,CO,I saw pictures
FRAN,LA,It was beautiful H But the poor house was in fucking Fort Myers Beach
ALICE,PA,XXX curbs
FRAN,LA,
ALICE,PA,they have ramps on all the curbs for the wheelchairs
FRAN,LA,H Yes
ALICE,PA,@Hx
FRAN,LA,Right We had to W i the building code you have to have a ramp
ALICE,PA,
FRAN,LA,H But anyway uh
ALICE,PA,You know handicap bars on your bathroom In your bathroom
FRAN,LA,That's right H But uh
ALICE,PA,@Hx@
FRAN,LA,But we didn't like it At all And so that's when we said well let's not do anything precipitous like we did moving down here H before we race back to New York let's look around a little bit So we hit the road And we stayed out for a couple years
SEAN,CO,Two years they'd been looking
FRAN,LA,looking all over
SEAN,CO,for other places
