GARY,VA/CA,VOX Do you smell the dog on me Yeah Okay down boy Down boy VOX Mm-kay Jamie wrote this out in a hurry this morning
JULIE,NA,H Yeah she said she thought she had gotten a brand inspection done since she got to Colorado But then she said she didn't know where it was and H that's what he wanted to know
GARY,VA/CA,I've never heard of it So
JULIE,NA,P he That's what I need to know he said if there was a prior brand inspection H then he would have to go off of that one
MATT,VA/NM,P<X Trash X>P
JULIE,NA,If there was no prior brand inspection
MATT,VA/NM,DOOR_CLOSING
JULIE,NA,H then he could just go off of this and issue me a new one
GARY,VA/CA,H If Is there a brand inspection if we bring one in from out of state
JULIE,NA,H Well she said since it was not required in California when she bought the pony which it is now they reinstated it about a year ago
GARY,VA/CA,Oh
JULIE,NA,H She I thought she said she had had one done here
GARY,VA/CA,Oh
JULIE,NA,But if she didn't
GARY,VA/CA,H I wouldn't know
JULIE,NA,you know
GARY,VA/CA,I don't do any horse things
JULIE,NA,I just need All I need to know is if she ever had one done or if she didn't H He said if she didn't have one done sh he'll just go off the papers
GARY,VA/CA,Yeah
JULIE,NA,H And this Hx
GARY,VA/CA,These papers here
JULIE,NA,Unhunh
GARY,VA/CA,Okay
JULIE,NA,And I sent in the X Arab X papers to be uh transferred to my name H They haven't been transferred since nineteen-seventy-seven H I don't know how many owners she's had But it hasn't
GARY,VA/CA,Wow
JULIE,NA,You don't remember the name of the people you bought her from Do you
GARY,VA/CA,No but then that's not unusual
JULIE,NA,Yeah
GARY,VA/CA,cause I
JULIE,NA,You don't ride do you
GARY,VA/CA,I don't ride and I'm not involved the only thing I do is um
JULIE,NA,H Pay the bills
GARY,VA/CA,I'm No She pays the bills H I I earn the H the money to pay the bills but she uh I do the hard labor I build barns and H make arenas H shovel manure that's about it SNIFF
JULIE,NA,Well I really like this pony She's gonna work out great here
GARY,VA/CA,Alright good
JULIE,NA,H She's gonna go competitive trail riding Do the novice thirty-mile competitive trail rides
GARY,VA/CA,Wow
JULIE,NA,with a an eleven-year-old this year
GARY,VA/CA,Wow
JULIE,NA,H So this eleven-year-old's horse is a little bit big for her and she's still intimidated on him out on the trails even though he's great So I'm gonna take him this year H and she's gonna take the pony and H she's she had her at the Air Force Academy Sunday and just had a great time
GARY,VA/CA,Alright Was i on a trail or something
JULIE,NA,And she now goes through water just fine
GARY,VA/CA,Through water
JULIE,NA,Yes
GARY,VA/CA,That's great
JULIE,NA,she goes through running water this deep Happily now
GARY,VA/CA,That's great
JULIE,NA,H And all the kids had to do was get her through Get her in a couple times and she decided it was fun She likes it
GARY,VA/CA,X H
JULIE,NA,H And now you don't even have to ask
GARY,VA/CA,That's great
JULIE,NA,She just goes So seventeen years old they can still learn something
GARY,VA/CA,Uh now how do you get on a trail ride at the Air Force Academy
JULIE,NA,Well they have a lotta trails there we just trailer over there We just load the horses in a trailer X home X
GARY,VA/CA,Alright That's neat
JULIE,NA,And head over H They have real pretty trails
GARY,VA/CA,We just drove around I was showing Matt he's only here for one day
JULIE,NA,Oh where's he from
GARY,VA/CA,TSK He's from UC Santa Barbara Or Santa Barbara
JULIE,NA,Mm
GARY,VA/CA,University of California Santa Barbara
JULIE,NA,And what's his name
GARY,VA/CA,Matt
JULIE,NA,I thought you said Matt
GARY,VA/CA,Yeah
JULIE,NA,Okay
GARY,VA/CA,Matt and uh H he he he's back on the airplane tomorrow morning
JULIE,NA,I'm bad on names
GARY,VA/CA,so we were driving around and
JULIE,NA,Oh wow
GARY,VA/CA,H went to the Air Force Academy and H Took him over to Garden of the Gods
JULIE,NA,PAPER_CUTTING
GARY,VA/CA,and it was hailing on us and everything okay thank you and
JULIE,NA,WH Let's see WH Hx
GARY,VA/CA,H She gave me two of those
JULIE,NA,receipt
GARY,VA/CA,I guess one for you to keep and one for her to keep
JULIE,NA,Okay Do you wanna just write on here that I've paid that fifty dollars now
GARY,VA/CA,Yes I sure do H And fifty bucks
JULIE,NA,And then we're
GARY,VA/CA,paid by
JULIE,NA,We'll be done with it Hx
GARY,VA/CA,Uh H paid b How do I do this H And fifty dollars will be paid
JULIE,NA,Just put down five twenty-four ninety-four And then write paid in full Cause today's five twenty-four
GARY,VA/CA,Right Right Hx Twenty-four May H ninety-four H paid in full
JULIE,NA,And then just initial it
GARY,VA/CA,Yeah
JULIE,NA,Okay
GARY,VA/CA,Now I better do that on the other one too
JULIE,NA,Okay Hx I like your signature H
GARY,VA/CA,WH<X Yeah X>WH
JULIE,NA,Yeah she's even got a boyfriend The little Morgan Gelding Has decided that's his mare herd H He's been lonesome for the last year or so Since he's Well he's been lonesome for a long time Cause he's been kept alone all his life he was wasn't gelded till he was eleven H
GARY,VA/CA,So One of these you get to keep how about that one
JULIE,NA,Mm-kay
GARY,VA/CA,H And uh I guess that's it hunh
JULIE,NA,And then just have Jamie call me
GARY,VA/CA,Now yeah
JULIE,NA,and let me know if she's ever had a brand inspection done on this pony since she got to Colorado because if there's a prior brand inspection on her
GARY,VA/CA,Right
JULIE,NA,Then it There'll be a record of it
GARY,VA/CA,Okay
JULIE,NA,And then I would need it or need some way to look it up It gets kinda screwy
GARY,VA/CA,Okay
JULI,VA/CA, H And they look like this Hx In In either pink or blue ENV DOOR_CLOSING
JULIE,NA,Or if you have a permanent one PAR Let's see if I've got a permanent one here with me H I bet not PAR
GARY,VA/CA,TSK H What happened to Matt
JULIE,NA,I don't know I think he wandered off
GARY,VA/CA,He just left Okay
JULIE,NA,
GARY,VA/CA,H Uh
JULIE,NA,I sure like your daughter's new horse
GARY,VA/CA,Co-
JULIE,NA,H she's lovely
GARY,VA/CA,Oh uh Fancy
JULIE,NA,P She's beautiful P Beautiful pony Horse
GARY,VA/CA,Yeah
JULIE,NA,Nah I don't have any permanents here
GARY,VA/CA,Okay it's the Colorado Department of g Agriculture
JULIE,NA,H
GARY,VA/CA,P Department of Agriculture I guess Okay
JULIE,NA,H Yeah
GARY,VA/CA,And what do you call that That's uh P
JULIE,NA,Well it's
GARY,VA/CA,State Board of Stock Inspection
JULIE,NA,You know it doesn't cost much to do it but it is a law and
KAREN,NA,So long
JULIE,NA,You leaving
KAREN,NA,Mm
JULIE,NA,X pull your horse in h X You wouldn't believe how good he felt when I took him out to grass this morning He was dancing on the end of the lead rope And arch
KAREN,NA,Cause he knew where he was going
JULIE,NA,but he did it on the way up back too
KAREN,NA,Oh
JULIE,NA,He had his neck arched and he's just like vibrating with energy
KAREN,NA,Oh good Maybe I should go out and ride him now
JULIE,NA,I guess you should
KAREN,NA,Woo sniff
GARY,VA/CA,@@@@
KAREN,VA/CA,Bye  @@@@
JULIE,NA,Bye Did you see my patio I'm putting in Look how much is done now
