BRENDA,TX,But anyway
ANDREW,TX,H Hm
BRENDA,TX,He's a good kid
ANDREW,TX,N_Yeah H Well listen You have a merry Christmas
BRENDA,TX,Well you too
ANDREW,TX,Who else is there
BRENDA,TX,Hunh
ANDREW,TX,Who else is there
BRENDA,TX,I don't know I don't know who you've talked to or not X yet X
ANDREW,TX,I talked to Jenny Danny and now you Now who else
BRENDA,TX,Oh Here's Darlene
ANDREW,TX,Okay
BRENDA,TX,Okay She's coming out here and making herself comfortable And ha ha H Here she is
ANDREW,TX,Okay
BRENDA,TX,Have a merry Christmas
ANDREW,TX,Merry Christmas H
DARLENE,TX,I didn't wanna sit on all the birdie poop on the on the swing Yeah X possibly X
ANDREW,TX,You what Oh you're out on the swing
DARLENE,TX,Oh the birdie Yeah
ANDREW,TX,TSK
DARLENE,TX,Yeah you got birdie poop It's dry It's just like a chalk mark
BRENDA,TX,
ANDREW,TX,
DARLENE,TX,H Uh
ANDREW,TX,H Well merry Christmas
DARLENE,TX,Merry Christmas
ANDREW,TX,H So what you been doing
DARLENE,TX,Oh running from phone to phone answering it When every time you hung up
ANDREW,TX,What
DARLENE,TX,Didn't you call b d have to dial about four or five times
ANDREW,TX,TSK H I sta And no one ever picked it up It rang It'd ring ten times and then quit
DARLENE,TX,Oh See H something was wrong you need to call the telephone company then Because I H either me or ans uh Jenn answered it about five times
ANDREW,TX,You did
DARLENE,TX,Yeah The phone
ANDREW,TX,Cause we literally started the minute Darlene s PAR Uh not Darlene PAR Janine said H call at one thirty Okay
DARLENE,TX,Yeah
ANDREW,TX,H And about every tenth time we'd get past the busy circuit thing
DARLENE,TX,Yeah
ANDREW,TX,But we got through now What's the difference
DARLENE,TX,The busy circuit time
ANDREW,TX,Si
DARLENE,TX,and then did you get a busy signal here sometimes
ANDREW,TX,Sometimes
DARLENE,TX,Yeah because Doug called at twelve thirty and H I think it was quarter to two before we got off
ANDREW,TX,H But we called until we called from H m uh one thirty until two your time I literally sat there and punched it out and r and hit redial Every time
DARLENE,TX,Well until quarter to two the line was busy
ANDREW,TX,H But after that we never got through That's what I can't figure out H
DARLENE,TX,Oh I don't know
ANDREW,TX,H I mean literally my thumb was sore fro
CINDY,MT,We tried Brenda's and got them
ANDREW,TX,H In fact we we were wondering if our machine was working so we called Brenda's and Mason H is on the answering machine
DARLENE,TX,Yeah
ANDREW,TX,H And we said Yep worked and hung up We didn't leave a message we we were You know We were concerned we couldn't get through H But we never
DARLENE,TX,Uh W it was probably something with the telephone lines here in San Antonio then Because uh
ANDREW,TX,Hunh
DARLENE,TX,Well
ANDREW,TX,So you answered it And no one was there
DARLENE,TX,Yeah me and Jenn both and then I says well don't answer this time let it ring a couple times H see cause we'd answer it H and I could hear you
ANDREW,TX,You could hear me
DARLENE,TX,I heard you H I heard you say something H uh what d what did you say Uh S uh you said something to the effect something's wrong here I think that's exactly what you d Something's wrong here
ANDREW,TX,Hunh
DARLENE,TX,Am you must've been telling Cindy or Lisa or somebody
ANDREW,TX,Mhm
DARLENE,TX,H And then uh we hung up again and it rang again and I said let me run get it in the bedroom And H maybe it's something with this phone
ANDREW,TX,Yeah
DARLENE,TX,H And I got to the other phone and it was the same thing
ANDREW,TX,Hm See I never heard you
DARLENE,TX,You H Well I screamed one time Pretty loud
ANDREW,TX,Hx
DARLENE,TX,Hoping you'd just get a hint of my voice
ANDREW,TX,H
DARLENE,TX,and know something was wrong and maybe just try later
ANDREW,TX,H We tri m My thumb was sore from r I says we're gonna wait a half hour Let my thumb heal
DARLENE,TX,Do you have a redial on your phone
ANDREW,TX,H Yeah
DARLENE,TX,Yeah And just from punching redial it was sore
ANDREW,TX,TSK H Yeah
DARLENE,TX,Mm
ANDREW,TX,I mean I I I Hx If you H if you hit the button nn and then you know as soon as you know it's uh not a connect you hit H uh redial
DARLENE,TX,Yeah
ANDREW,TX,H Uh it goes and uh H BR God BR We literally Oh I thought we were gonna wear out the buttons on the phone
DARLENE,TX,Well uh when there was that earthquake out in California X sorta close to X X what it what X the Bay Bridge and all that stuff A few years ago
ANDREW,TX,Mhm
DARLENE,TX,And they said don't call out there tie up the lines blah blah blah But I wanted to H try to get a hold of Doug anyway And I sat there for like two or three hours In front of the TV
ANDREW,TX,Hours
DARLENE,TX,Yeah
ANDREW,TX,That hurts
DARLENE,TX,Hx H Punching
ANDREW,TX,H
DARLENE,TX,Every time it come up busy I'd punch redial And you know
ANDREW,TX,Hm
DARLENE,TX,disconnect and then redial Disconnect redial Disconnect redial
ANDREW,TX,H God
DARLENE,TX,And then finally I gave up
ANDREW,TX,Hm TSK H
DARLENE,TX,Well see I've got tough fingers from all X that X> stuff
ANDREW,TX,THROAT
DARLENE,TX,when you're working the registers so many years and then
ANDREW,TX,Mhm
DARLENE,TX,now the H well I b do some of my computer stuff at the H computer registers some of it at personal computer But Uh I got tough fingers
ANDREW,TX,Yeah
DARLENE,TX,
ANDREW,TX,H You must Hm
DARLENE,TX,But I never did get through at that time
ANDREW,TX,TSK H So what'd you get for Christmas
DARLENE,TX,TSK Uh Brenda and Danny gave me a pair of earrings which I have on now
ANDREW,TX,Ah
DARLENE,TX,H I was waiting to put em on till after I put my shirt over my head and then H until I saw Patty's earrings and I said VOX Oh my gosh VOX H cause I saw that hers were pretty I said oh my gosh forgot to put my earrings on so I ran and put em on
ANDREW,TX,Hm
DARLENE,TX,And this little figurine with Santa Claus and a little boy and a deer
ANDREW,TX,Mm
DARLENE,TX,And until Brenda pointed it out it didn't dawn on me what it was H S the little boy had brought the deer to Santa Claus Santa Claus was bandaging its foot Its foot was up there and you could see the H like tape bandage
ANDREW,TX,Hm
DARLENE,TX,Santa Claus was putting on It's real cute And Janine gave me money
ANDREW,TX,H N_good
DARLENE,TX,VOX And uh I guess that's it VOX
ANDREW,TX,Hm
DARLENE,TX,Oh Mason gave me uh like a Chris
ANDREW,TX,Oh thank you for the what you sent
DARLENE,TX,H Well you're welcome
ANDREW,TX,She uh sh I think she spent it yesterday
DARLENE,TX,Yeah Hx
ANDREW,TX,
DARLENE,TX,Well I'm no good at
ANDREW,TX,H
DARLENE,TX,uh
ANDREW,TX,TSK Oh you did great
DARLENE,TX,I can't
ANDREW,TX,H
DARLENE,TX,I can't I'm no I'm no good at H People tell me stuff well I knew something Brenda wanted she wanted a new canister set like the one she has H for a whole five pound bag of sugar for a whole five pound bag of flour H a fit in the thing without being opened up
ANDREW,TX,Mm
DARLENE,TX,And I looked around a little bit but I'm not I'm the world's worst shopper Stores bug me I can't light a cigarette and then H makes me mad and I turn around and walk out after a little while
ANDREW,TX,Mhm
DARLENE,TX,And um H I knew she wanted that but I saw something that I thought she needed
ANDREW,TX,Hx
DARLENE,TX,that she hadn't said she'd needed H that way it'd be a little bit of a surprise if she hadn't H remembered me saying Oh you need a breadbox
ANDREW,TX,Yeah
DARLENE,TX,Cause she just had loaves of bread up on the counter TSK H And I guess they eat a lotta bread And there were like two or three loaves of bread different kinds open H And
ANDREW,TX,Mhm
DARLENE,TX,so that's what I wanted to get em H And uh I kept watching the ads I thought well I'll see some place that has the kind I'm looking for for em Cause they've got dark cabinets
ANDREW,TX,Hm
DARLENE,TX,Real real dark brown H As opposed to my kinda medium brown
ANDREW,TX,Hm
DARLENE,TX,And so H but all the ones X in X the paper were showing the early American the lighter maple type wood
ANDREW,TX,Yeah
DARLENE,TX,H Uh so I just gave em a check And said oh s Whe when you see a dark dark brown breadbox like your cabinets
ANDREW,TX,
DARLENE,TX,that's my Christmas present
ANDREW,TX,H
DARLENE,TX,H So I need to tell her though if she sees canisters first she can do that too
ANDREW,TX,Yeah
DARLENE,TX,But I had an idea of what they could use but TSK H and then Janine the only thing she ever wants is Charlie cologne H X From me X anyway Hx
ANDREW,TX,Oh really
DARLENE,TX,And I never got around to going to the drug store
ANDREW,TX,Hm Hm
DARLENE,TX,My store was out or I would've picked it up there
ANDREW,TX,Yeah
DARLENE,TX,TSK H And so I just gave her a check X No I gave her check X
ANDREW,TX,So have you tried the Vanilla Fields
DARLENE,TX,Vanilla Fields perfume Cologne
ANDREW,TX,Mm Either one
DARLENE,TX,Me
ANDREW,TX,Yeah
DARLENE,TX,No I don't use it Any kind
ANDREW,TX,You don't Hm
DARLENE,TX,TSK H I used to use it and found come to find out that's one of the things that would give me headaches
ANDREW,TX,Oh really
DARLENE,TX,Yeah
ANDREW,TX,I didn't know that
DARLENE,TX,H For a very special occasion and I mean it's gotta be very special I didn't even wear it to Jennifer or Ann's wedding H PAR Not Jennifer PAR Shelly or Ann's weddings
ANDREW,TX,Yeah
DARLENE,TX,I didn't even put H Cause I didn't wanna go to H a wedding and a reception and have a headache the whole time
ANDREW,TX,TSK
DARLENE,TX,H So I don't know when I'd wear it
ANDREW,TX,TSK I didn't realize
DARLENE,TX,I don't know when
ANDREW,TX,Hm
DARLENE,TX,Hx
ANDREW,TX,Hm
DARLENE,TX,H I've got some here still but
ANDREW,TX,H And Janine likes Charlie Hunh
DARLENE,TX,Janine uses Charlie all the time
ANDREW,TX,Hunh
DARLENE,TX,And you know it's a nice fragrance it's not real expensive and H I'd give it to her Hx
ANDREW,TX,Hm
DARLENE,TX,most of the time for her birthday and then for Christmas and and then mommy and daddy used to give her H uh a bottle or Mary and Hank or one time they gave her a little gift set with H cologne and dusting powder in it or something and
ANDREW,TX,Mhm
