TUCKER,MA/NM,You guys all All drinking the same thing
TOMC,SD,M-m
TOMA,MA/NM,I know Tommy's having the red wine
TOMC,SD,No
TOMA,MA/NM,You want some more
TUCKER,MA/NM,TOMB what do you want
TOMC,SD,Mhm Yeah I'll have a little more Tuck
TOMA,MA/NM,Sure
TOMB,NJ,Sure Course he wants red wine
TUCKER,MA/NM,Red wine
TOMC,SD,Mhm
TOMA,MA/NM,Which is right there
TUCKER,MA/NM,XXX
TOMB,NJ,Everybody wants red wine
TUCKER,MA/NM,And Pop you're drinking champagne
TOMA,MA/NM,H TSK No I'm gonna switch I think and
TUCKER,MA/NM,What do you want
TOMA,MA/NM,I don't know what I'm gonna end up with here
TUCKER,MA/NM,You want me to get something
TOMA,MA/NM,H I was drinking beer but I've had so many beers
TOMC,SD,@@@@@@ H
TOMA,MA/NM,I don't think I wanna 
TOMC,SD,There's a point
TOMB,NJ,You bringing the bottle or you bringing the drink
TOMA,MA/NM,Bring-
TUCKER,MA/NM,W- W whichever you want me to X
TOMC,SD,Yeah
TOMA,MA/NM,Bring the bottle
TOMC,SD,Yeah- XX bring the bottles
TOMA,MA/NM,and another glass for me
TOMB,NJ,XX bottle @@@@ H 
TOMA,MA/NM,You know I'll have some champagne with Tom
TUCKER,MA/NM,<HI Okay HI> X XX
TOMC,SD,H I
TOMB,NJ,H Anyway
TOMC,SD,X
TOMB,NJ,anyway
TOMC,SD,X
TOMB,NJ,in my in my checkered career when I started off as a young fellow in the war H first of all my father was in
TOMC,SD,How old are you now X live X N
TOMB,NJ,I I
TOMC,SD,Now let me start with the
TOMB,NJ,Next week I'm gonna be seventy
TOMA,MA/NM,X Hx thirty-eight
TOMC,SD,You're gonna be seventy
TOMA,MA/NM,Are you really
TOMB,NJ,Yeah
TOMA,MA/NM,Are you really
TOMC,SD,Jesus Christ you're older than I am
TOMA,MA/NM,Congratulations
TOMB,NJ,Thank you Uh and tomorrow Reese is gonna be twenty two
TOMC,SD,You t HI HI
TOMA,MA/NM,Tomorrow Reese's gonna be twenty two
TOMB,NJ,Yeah
TOMC,SD,Now that I X don't X believe
TOMB,NJ,And X just is a nice X>
TOMA,MA/NM,Last week
TOMB,NJ,The continuity of the whole world X right X>
TOMC,SD,That's a nice
TOMA,MA/NM,last week I was sixty
TOMC,SD,Yeah
TOMB,NJ,X
TOMC,SD,yeah
TOMB,NJ,Good
TOMA,MA/NM,I ad I look up to somebody who's seventy
TOMC,SD,I do too
TOMA,MA/NM,I admire somebody who's seventy
TOMC,SD, Yeah I
TOMB,NJ,Well I
TOMC,SD,p to-
TOMA,MA/NM,Boy that's
TOMC,SD,Well particularly when they're tall
TOMB,NJ,You know I have never particularly admired uh President Nixon
