MICHAEL,MA,Hm TSK yeah
JIM,NA,And even if I go out and ask for it you know I say Q can I copy that Q I won't feel guilty I really won't It's just a set of instructions I used to program H a little bit and H and um TSK H those guys have so much fun writing those programs you know that's the I think that's that's pretty
MICHAEL,MA,TSK H Yeah well
JIM,NA,That's pretty much the end of it
MICHAEL,MA,creative people generally do what they love to do
JIM,NA,H Yeah right And that's pretty much the end of the truthful part of the process H The rest of it is all marketing
MICHAEL,MA,Hm
JIM,NA,and the marketplace is uh you know maybe I think I live in Tangiers H you know Maybe I think the marketplace is uh
MICHAEL,MA,
JIM,NA,H you get what you can get
MICHAEL,MA,yeah
JIM,NA,Hx Uh H seems to be that way you know I as long as I'm not hurting another person directly H
MICHAEL,MA,Right
JIM,NA,You know or even indirectly H but just throwing my money out there he may never see a penny of it he may have sold the rights H outright H You know
MICHAEL,MA,H
JIM H T,MA,at certainly happens in music
JIM,NA,H Heavens yes I yeah
MICHAEL,MA,Yeah
JIM,NA,You know I mean it happens all over the place
MICHAEL,MA,You know I wish I was uh the person whose voice they used in the telephone when it tells you the number has been changed H And that I had uh copyright get some royalties Like H that lady you know h you hear H Q the number you have reached da-duh da-duh da-duh da-duh da-duh da-duh Q
JIM,NA,they got a different woman didn't they
MICHAEL,MA,Hunh
JIM,NA,didn't they get a different woman When she th tried to do that
MICHAEL,MA,I don't know if they did
JIM,NA,they they they hired another voice
MICHAEL,MA,I didn't hear any follow-up but
JIM,NA,that's what I thought that they did anyways
MICHAEL,MA,Yeah hunh they certainly use her a lot But I mean it they only use what a s five seconds total or something You know it's a H
JIM,NA,TSK Probably took her a long time to H TSK to say every possible combination
MICHAEL,MA,H oh but they the computer does that All she has to do is say each digit and the computer
JIM,NA,Oh that's all it is
MICHAEL,MA,Yeah it's like a series of samples
JIM,NA,And it automatically sorts em
MICHAEL,MA,Unhunh
JIM,NA,Yeah
MICHAEL,MA,right yeah H so it's H Probably the total actual s speaking that they use is pretty short It would be much more pleasant if they had done all the combinations though H You know call it up and there's something that actually says your number in toto You know
JIM,NA,Yeah Or because it recognizes your phone number it automatically goes into the computer finds that
MICHAEL,MA,Yeah
JIM,NA,and a and names the name
MICHAEL,MA,that sample
JIM,NA,H Q Thank you Mister Smith for calling Pacific Bell Q
MICHAEL,MA,yeah right You know H
JIM,NA,Q I am your personal computer representative Q H
MICHAEL,MA,That'd be great
JIM,NA,H
MICHAEL,MA,
JIM,NA,Q Push one if you wish to know my phone number push two if you wish to h Q
MICHAEL,MA,H My phone number X that I X
JIM,NA,you know have dinner with me push three
MICHAEL,MA,H H
JIM,NA,if you want to uh H h
MICHAEL,MA,Artificial intelligence personality that you call up
JIM,NA,@Yeah  so H Q if you do not like this personality push zero and a new personality
MICHAEL,MA,Yeah H
JIM,NA,will be provided for you
MICHAEL,MA,%Yeah
JIM,NA,at no extra charge
MICHAEL,MA,%Yeah Hunh
JIM,NA,H Q You are allowed up to five personalities in one phone call Q H
MICHAEL,MA,
JIM,NA,H well the networking of computers is getting uh such that you know TSK almost anything's possible H Any XX
MICHAEL,MA,Yeah that's why I X like it X
JIM,NA,It's just matrixing and H just con constantly building and building upon building upon building on these complexities and building controllers for them
MICHAEL,MA,That's right X and X
JIM,NA,and building on top of those
MICHAEL,MA,And you're building on the thoughts of th your predecessors
JIM,NA,H
MICHAEL,MA,but your predecessors in this case could be like last year
JIM,NA,H
MICHAEL,MA,You know it's like it's moving so fast
JIM,NA,Oh So fast
MICHAEL,MA,H It's like a r-
JIM,NA,Hx
MICHAEL,MA,It's a reflection of the brain and it's communication like books but it's much quicker And it's like
JIM,NA,X but X when they get
MICHAEL,MA,if you can think of something and define it you can make it happen If it just about information I mean you can't
JIM,NA,H If it's just about information that's very true
MICHAEL,MA,Yeah You can't conjure something up like a car out of nothing But TSK H
JIM,NA,well with the superconductors uh that's gonna make it you know so economical
MICHAEL,MA,mhm
JIM,NA,for everybody to have all the electronic this and that that they want because there'll be so little loss of electricity
MICHAEL,MA,TSK Yeah And it'll be small
JIM,NA,You know and it It'll be f so small that we'll have enormous amount uh we should have an enormous supply of it
MICHAEL,MA,H yeah like every light switch will have its own computer or something you know Basically because it'll be cheap enough that cheap as a switch these days or something
JIM,NA,it won't cost anything
MICHAEL,MA,you know
JIM,NA,ky and it and when they go into outer space and start growing this thi those uh H silicon chips without any flaws
MICHAEL,MA,Hm
JIM,NA,H they'll be able to uh grow circuitry that is so complicated H that you know that gravity destroys it so they'll be able to uh
MICHAEL,MA,Hm
JIM,NA,H uh
MICHAEL,MA,Yeah
JIM,NA,to i they'll be able to get these fantastic uh circuits H f like say for a whole television set just on one chip H And uh
MICHAEL,MA,H
JIM,NA,uh and then it'll harden out there and k they'll bring it back H a uh the whole thing is s
MICHAEL,MA,Hx
JIM,NA,is s is so sensational
MICHAEL,MA,TSK That'll be expensive at first
JIM,NA,God But can you
MICHAEL,MA,growing em in space but that's great
JIM,NA,yeah it'll it'll uh it'll be worth it
MICHAEL,MA,In H This technology out of most of uh m anything in the past ha has m it's becoming like we're shaping our our destiny X or X ourselves um with this technology more than we have in with any other in the past it seems H just b_like whatever we think it b we can make it H but there's one technology that's um gonna overtake that and that's DNA research which is like a total scam at this point still it's they're just like bombarding H rganisms with radiation to see what comes up H you know We have very little control over it But once we do H we'll be able to program biology as well
JIM,NA,H TSK Well that's pretty frightening concept
MICHAEL,MA,TSK H It is frightening but
JIM,NA,We can't even control our freeways
MICHAEL,MA,um H I know
JIM,NA,you know
MICHAEL,MA,H
JIM,NA,I mean
MICHAEL,MA,but i the thing is any s technology that comes up it gets used Once it's out there in the open
JIM,NA,H
MICHAEL,MA,the
JIM,NA,Well I hope
MICHAEL,MA,the society as a a whole
JIM I h,MA,pe they use fractals
JIM,NA,Are you familiar with fractals
MICHAEL,MA,Unhunh
JIM,NA,Yeah I hope they use a lot of fractals Because f
MICHAEL,MA,in biology research
JIM,NA,% No But in well the connection between mathematics and biology can be found k
MICHAEL,MA,unhunh
JIM,NA,uh more easily with fractals than it can with uh regular mathematics
MICHAEL,MA,Yeah
JIM,NA,H
MICHAEL,MA,Yeah
JIM,NA,So H you know I'm looking for the p connection between science and H and religion and and and and biology
MICHAEL,MA,mhm
JIM,NA,as it were ar th you know the living as spiritual and the and the
MICHAEL,MA,Like the ancient science were
JIM,NA,and the sci and the scientific Pardon
MICHAEL,MA,it was like the ancient science it was just a branch of knowledge which is included all knowledge basically
JIM,NA,Alchemy alchemy Right
MICHAEL,MA,H Unhunh
JIM,NA,H yeah
MICHAEL,MA,H Whatever gets the job done
JIM,NA,The the- the gestalt
MICHAEL,MA,@
JIM,NA,the totality is taken into account as opposed to H as opposed to the observer
MICHAEL,MA,Right
JIM,NA,H you know H I remember m back in the psychedelic days there was this poster of the scientist I've always been on a kind of a crusade for scientific uh H responsibility Right H And scientists are H are taking such control over the world these days H uh with their n you know not the scientists but what they've invented H And the way it's marketed and the way we're d we develop needs for it H And I remember this pf cartoon I saw w of of it was called The Scientist H and it had this this wonderful stone statue about twenty stories tall of a naked man and a naked woman H intertwined with each other hugging each other full frontal and their arms wrapped around each other H and then they s they they looked like they were so intertwined and they spiraled down and and they're a s they're a statue H right
MICHAEL,MA,Hm
JIM,NA,made out of stone and they're H and the whole base of the statue is crumbling Right H And it's just like rubble f like from just below the knees H down was just kind of rubble but the rest of it was all real clear a few ttle some of it was chipped off you know it was old but H and d and down at the bottom of this this rubble was this little man H who was a scientist And he had this big magnifying glass H and he was looking at the rubble Looking with his head down
MICHAEL,MA,Hm
JIM,NA,not looking up at the statue and seeing the love and the the the symbol there H but looking down at the crumbs H you know
MICHAEL,MA,Hm
JIM,NA,H at the rubble at the bottom With his magnifying glass H and and to me that that always symbolized kind of rather clearly H the limitations of the scientific method H Whi if it doesn't take into account
MICHAEL,MA,well
JIM,NA,the to the the the whole human experience H and including H the unbelievable parts of it the parts that are just legend and myth and H and uh alluded to
MICHAEL,MA,you mean the theories
JIM,NA,and and the psychedelic experiences and the H subjective
MICHAEL,MA,oh on that side
JIM,NA,you know and insanity and
MICHAEL,MA,H
JIM,NA,What I mean
MICHAEL,MA,well
JIM,NA,you know they
MICHAEL,MA,
JIM,NA,They've got to take ac into account
MICHAEL,MA,Hx
JIM,NA,H uh
MICHAEL,MA,but you can't
JIM,NA,the East with all its with all its fantastic discoveries
MICHAEL,MA,but you can't look at the stars with a microscope TSK And science is a microscope Each p_scientist has their H their field of um expertise and if they're gonna go if they're gonna stretch out far enough into the the unknown where they can find something new H They have to do it in a straight line They can't do it
JIM,NA,that's true
MICHAEL,MA,H in all directions at once Because then you run into things that we already know H So the problem is communication between s
JIM,NA,but they're doing it they're doing it with mathematics Right I mean
MICHAEL,MA,Well
JIM,NA,n no
MICHAEL,MA,but the comm- problem is communication between the branches of science
JIM,NA,mhm
MICHAEL,MA,I think
JIM,NA,TSK that's true
MICHAEL,MA,cause H who's gonna be able to hold all that knowledge and make the connections
JIM,NA,H Well the philosophers and the spiritual leaders and I mean cause f the stuff can be understand understood The goals
MICHAEL,MA,H Those people can tell you
JIM,NA,or the or the cutting cutting edge can be understand understood intellectually H
MICHAEL,MA,but those people can't tell you the details they know the whole structure but see
JIM,NA,well the
MICHAEL,MA,it's like both sides You have to have somebody looking at the details
JIM,NA,y got to have a leader
MICHAEL,MA,and somebody looking at the H
JIM,NA,and you got to have a bunch of workers H You know
MICHAEL,MA,Yeah
JIM,NA,And you gotta have somebody
MICHAEL,MA,right
JIM,NA,who d_isn't necessarily inclined to deal with the details that much H who's guiding those who are willing to sit there
MICHAEL,MA,I guess that's the problem
JIM,NA,and make all the
MICHAEL,MA,we don't have a guider
JIM,NA,H yeah there's no l there's no lead or there's no focus
MICHAEL,MA,yeah
JIM,NA,H and
MICHAEL,MA,That's right
JIM,NA,and uh you know I think I think that one of the reasons that there's been no focus is because H h everybody accepted the scientific method as the best tool that we have H And was kinda letting the scientific method be the
MICHAEL,MA,Mhm
JIM,NA,be the leader H The the w you know just continue inventorying and
