PERROT,NA,Good afternoon ladies and gentlemen Hx It's uh truly a historic occasion today to have among us a citizen who has contributed so much not only to this entire area but t to the world of ceramics and also to the world of literature and been part
WOOD,NY,
PERROT,NA,of one of the great artistic movements which revolutionized the way art was considered and which today still has extraordinary resonance in the work of younger artists who are rediscovering something that was discovered at the v almost at the beginning of this century and with which Miss Wood was so intimately involved
WOOD,NY,P XXX P
PERROT,NA,To have the Mother of Dada with us
WOOD M,NA,NY LAUGHTER_AND_APPLAUSE
WOOD,NY,X Let's keep X XX Is this it
PERR,NY,T is in deed a pleasure N now I would like to hold forth but I don't think I'm going to be allowed to MANY LAUGHTER
PERROT,NA,So
WOOD,NY,
PERROT,NA,Beatrice it is yours Hx
WOOD,NY,
PERROT,NA,
WOOD H,NA,Is my voice alright MANY MURMURS_AND_APPLAUSE
WOOD L,NA,ke this alright H Now referring to that period H just mentioned H It all touched me by the name no No is the most dangerous H word H in the English language H And it has absolutely changed my life H For instance H I was brought up very carefully I was a good little girl And I was in great X revolt X My mother saw that I had a governess H that I went to private schools H and I was in I didn't like this at all H Now H one day I met Elisa A journalist H She knew writers she knew artists H she lived a bohemian life H and I was very attracted And interested H So I invited her to home for luncheon H After she left my mother said to me VOX she's common VOX MANY LAUGHTER
WOOD T,NA,at hurt me H That was first no H Alright So the next time I went to see her TSK H and she had a little apartment in Greenwich Village and she said TSK H there's a young musician of twenty-six H Who's broken his leg he's French he's very lonely H you speak French so go see him H So I went to see him in the hospital H and it was Varese the musician of the avant-garde H music H and the second time I went to call on him H Marcel Duchamp was there H The great painter H of The Nude Descending the Staircase Alright H Marcel Duchamp introduced me H to Henri-Pierre Roche H Roche was a collector of art H and a diplomat H uh sent by the French government very correct H he called on my parents twice H and after he left my mother said VOX you're in love with that man You shouldn't see him again VOX MANY LAUGHTER
WOOD I,NA,didn't know whether I was or not AUD
WOOD b,NA,t I was attracted Alright That was her second no MANY LAUGHTER
WOOD H,NA,So very politely he called a third time H and I said oh I was at the phone H I'll come to see you H He said oh no I just have a little apartment in Greenwich Village H it's nothing at all I said oh that's alright H I don't mind he said H no no no it's H It's not It's not attractive H I said look I'm shopping just around the corner MANY LAUGHTER
WOOD I,NA,see you get the point AUD MANY LAUGHTER
WOOD I,NA, was a lie if I ever said one MANY LAUGHTER
WOOD T,NA,K So I um m decided and I went to see him H And I entered his very simple little room I looked around it H and I remembered there were very coarse curtains and the H sun shone through them H made them like gold H and I stood in his room and he was very nice gentlemanly man H he didn't quite know what to do so he came H and he stood opposite me and looked at me H And I saw a painting on his wall and I saw H a glass of water on the table H and he wasn't saying anything H So finally I looked at him and I said VOX aren't you going to show me your etchings VOX MANY LAUGHTER
WOOD F,NA,om that time on I was never H a good little girl MANY LAUGHTER_AND_APPLAUSE
WOOD T,NA,at it was the kind of life H I wanted H He uh he and Duchamp introduced me to the Arensbergs H and I met all the great artists of that day and had a wonderful H time H I was just I think twenty-two going on twenty-three H so I was of age And my mother couldn't say anything MANY LAUGHTER
WOOD T,NA,K H Now I'm very international in feeling H I've traveled quite a good deal and to me as I travel H people are the same everywhere H And in spite of having this feeling for the whole world H I love that I'm a Californian H I MANY LAUGHTER
WOOD I,NA,was born in San Francisco H and one of the reasons I love California so much H is that it's kinky H And MANY LAUGHTER
WOOD B,NA,t this is very important Because new ideas come up because it's kinky And it's just wonderful the marvelous new ideas that come up H And of course what I like about America because in spite of being very international in my feeling H I think ours is a wonderful country H We're quick in friendship We are open to new ideas H We made we presented many new inventions But and this is very serious H Our um TSK H uh athletes H our actors are getting millions H And our teachers are being cut down H And our libraries are being closed MRC This is very very serious MRC H it's putting a block on knowledge H China and other Middle East country Not H other Middle East but Middle East countries and China H and other countries H are realizing the importance of education H And going after it H And we are cutting down In that direction H And it worries me a great deal H Now TSK H One of the wonders of America TSK however H TSK in spite of the bad things H several years ago Tony Prieto H uh who taught ceramics I think at Mills College he and his wife H went to Europe To learn And we he rela turned he said H MRC Europe shares nothing MRC America shares H And because America shares our craft movement H Has grown so wonderfully H We're doing wonderfully inventive things in craft H Uh I have been very fortunate myself I'm not naturally a craftsman H but I've had four very wonderful craftsmen H to help me H uh Lukens at USC H the Natzlers Otto and Gertrud Natzler great potters H when they first came to America Gertrud Natzler H would sit by me at the wheel H and help me try H to see what throwing was about H then my colleagues in Ojai Vivika and Otto Heino H they've been so generous they're teachers H they pass down everything they've helped me H and uh I remember Toshiko H Takaezu her name's so hard for me to say H was visiting me H she spent a day and a half helping me H center on the wheel H MRC All this sharing MRC H In our schools Amongst craftsman themselves H Is a wonderful thing H So the movements go on H And of course our museums Are so important H I don't know if military minded people PAR hope nobody from the FBI is here PAR MANY LAUGHTER
WOOD I,NA, our military people if uh realize the importance of museums H MRC museums protect all the great art MRC H The great invention H The creative efforts of man from the beginning of time H And they're our inspiration H and I think our museums are doing wonderfully now even though H we're beginning to cut down on education H I uh I feel about the importance H of craft Of bringing beauty Craft into life TSK H One day I said to Vivika Heino Because I'm a snob about art Ever since a child I've been dragged H through the museums of Europe and America and my eyes are exposed to H great art H So I said VOX you know VOX it's a mistake to teach cr pottery in high school The students haven't time to make anything beautiful and important And Vivika Heino so wisely answered H that is not the purpose H It opens them To aesthetics H And that's what right education does H Now H I wonder We have a tremendous population in prison And it's growing we can hardly house them Why We put the cart before the horse We put people in prison Why Because they have MRC not had right education MRC in the beginning H And right education is the basis H of everything H Now ha I'll end with one other H idea and then you can ask me questions and that is this H Since there is an Olympic of athletes H Why not have an Olympic of ethnic and tribal dancers H from countries all over the world H Then people could come H and meet they'd have beautiful costumes H friendships would be made H and I don't think we can have peace just with guns H Peace comes through friendship H And friendships would be made H with all these dancers intermingling H And even dancing with each other Because when you touch you don't shoot MANY LAUGHTER APPLAUSE
WOOD,NY,And I base this on a little experience of my own H when I was in H uh uh Ojai As a sweet young thing H I would go dancing at the art center I knew all kinds of square dancing folk dancing H nobody cared who we were dancing with if it was the rich rancher H or H a man taking care of trash nobody cared H As long as he was a good dancer H And after
PERROT,NA,
WOOD,NY,every month H we had a party And all of us H mixed together in friendship H That is wonderful H And something like this could happen H If we had great dances H So I come back my last word is violence never ends with violence And right education is the basis of everything MANY APPLAUSE
PERR,NY,T Well I do hope that there is someone from the FBI here to relay this message AUD
PERR,NY,T to the State Department MANY LAUGHTER
PERROT,NA,Because if the State Depart-
WOOD,NY,<X Okay X>
PERROT,NA,F I hope that there is someone from the FBI here so that they could tell it to the State Department F>
WOOD H,NA,@@ MANY LAUGHTER_AND_APPLAUSE
WOOD,NY, H 
PERROT,NA,Miss Wood asked me to inform everyone that her hearing was rather difficult at the moment H and so uh I will have to speak very loud and clearly so so she can hear what I say
WOOD Y,NA,s I'm very hard of hearing Age There's no getting around it MANY LAUGHTER
WOOD,NY,so Mister Perrot will take questions
PERR,NY,T So if you will ask your questions clearly and please don't make them too long s because I might forget the beginning by the time I reach the end MANY LAUGHTER
PERR,NY,T Uh then I will relay them to Miss Wood And uh as far as I know there are no restrictions on any questions that you could ask MANY LAUGHTER
PERR,NY,T Who would like Yes AUD Beatrice when did you first get uh into a living relationship in Paris With all those wonderful artists At what age
PERROT,NA,W w F when did you get into a living relationship with those p artists in Paris at what age F
WOOD,NY,With artists in Paris
PERROT,NA,Yes
WOOD,NY,H Um I went to study art in Paris H A little bit H But I really didn't meet any answers and to answer your question the way I think you would like it answered MANY LAUGHTER
PERROT,NA,@@
WOOD I,NA,was twenty-three In New York AUD
WOOD,NY,Mhm MANY LAUGHTER
PERROT,NA,@@@
WOOD,NY,And it was my mother's no
PERROT,NA,MANY LAUGHTER
WOOD T,NA,at I was so really b b bothered By her remarks That I just broke loose And went in the direction I wanted She wanted a different direction Social life Have me married to a stock broker AUD X Oh X MANY LAUGHTER
WOOD,NY,I wouldn't be here I would've murdered him MANY LAUGHTER_AND_APPLAUSE
PERROT,NA, 
WOOD I,NA,say this in spite of not believing in violence MANY LAUGHTER
WOOD M,NA, whole life changed H And I think I was very lucky Because H three oh four friends did so much H to help my education H Marcel Duchamp Roche H the collectors the Walter Arensebergs H and then my old schoolmate Elizabeth Reynolds Hapgood H Hapgood was co was uh editor of Collier's H a close friend of President Wilson and Elizabeth herself H spoke Russian H So she knew this was years and years ago before even any of your grandmothers were alive MANY LAUGHTER
WOOD,NY,H Uh it was uh uh she knew all the Russian ambassadors H Pavlova Nijinsky H uh H Isadora Duncan all those people H I met through my own schoolmate H Elizabeth Hapgood So I have been very lucky
PERROT,NA,Another question Hx
WOOD,NY,You fear I'll tell the truth MANY LAUGHTER
PERROT,NA,Bravo
WOOD,NY,@@@@@@ H  H
PERR,NY,T Nothing but AUD How was your relationship with your mother after you broke away from her
PERROT,NA,F How was your relationship with your mother after you broke away from her F
WOOD H,NA,Um I broke away I was acting then In the French theatre H I wasn't really too interested in the stage H But in those early years I thought it was the only way I could earn money H And I threatened my mother to run away H so she said if you really mean that I'll take you to Paris H And you can study under the Comedie Comedie Francaise H Because she thought H that if I acted in French H it was safer Than if I acted MANY LAUGHTER
WOOD i,NA, America So I uh H I was acting in the French theatre X then I X I was the ingenue H I spoke perfect French had beautiful clothes H uh for two years I think I did over sixty parts H But I want to MRC act in English MRC H And my good friend Elizabeth Hapgood On account of Russian and knowing H so many people in the theatre I got many parts offered me and my mother said H VOX No You get leading lady or nothing VOX MANY LAUGHTER
WOOD N,NA,w part of me was really H a good little girl Part of me H so I was very subdued H And my spirit was being broken Because she'd say no No H You can't do that you can't do that H And then a woman came from Canada H And said will you come up for three weeks To Canada and act in the theatre there H On salary And I said yes And that's H when I broke with my home And my mother had a nervous breakdown for two days and my father said VOX you're killing your mother VOX and I said VOX she's killing me VOX And I'm the younger and I have a right to live MANY APPLAUSE
WOOD,NY,And I'll always And I'll always let you know where I am H Now I should say something nice about my mother MANY LAUGHTER
PERROT,NA,
WOOD S,NA,e was beautiful and very generous H but she was in a way of thinking you know H we didn't have radio we didn't have television life wasn't H as open as it is now H And any mother would want a protected social life for their daughter Probably H Now MANY LAUGHTER
WOOD,NY,when she died in thirty-six I had left home then oh for quite a few years TSK H The last three months of her life we became friends H And she let go Of all that kind of thing That didn't interest me and she was very wonderful uh H and open H and the last day of her life she was dying of cancer she was H conscious she knew she was going that night H we joked about it H and she said now Tomorrow H I understand there's a wonderful exhibition H don't tell any of the others H but go see it She knew she wouldn't be here then H she was just wonderful H So I'm very happy to be say H To s be able to say H we became friends At the end Mhm MANY APPLAUSE
