EVELYN,NA,Another thing I thought was interesting H was the this uh the emphasis on transportation Do you remember the automobile This was the beginning of the uh change
LINDA,AL,Mhm
PATTY,KS,<P XXXXX X P>
EVELY,KS, SNIFF
EVELYN,NA,uh trains and uh
PATTY,KS,carriages
EVELYN,NA,automobiles
LINDA,AL,Unhunh
EVELYN,NA,and uh X Hm
PATTY,KS,TSK H I think Margaret though
LINDA,AL,Mhm
PATTY,KS,I I don't think we can underestimate her Hx I mean I think she's a like a lot of women that I have known I mean she's in control X
PATTY,KS,there is no doubt I mean H Henry Wilcox may think he's in control but he isn't X Hm
PATTY,KS,H And there would never be a Jacky Bast X SNIFF
PATTY,KS,While she is uh the head of of that h household H Whereas I thought Missis Wilc the first Missis Wilcox Ruth
LINDA,AL,Mhm
PATTY,KS,H Was so other worldly and everything else
LINDA,AL,mhm
PATTY,KS,She didn't even have a clue as to what was going on X Mhm
PATTY,KS,H So I felt that that uh Margaret is
JANICE,KS,THROAT
PATTY,KS,is and I thought for this time she was tremendously uh just in charge
LINDA,AL,She's very practical
PATTY,KS,Yeah
DIANE,MN,Mhm
PATTY,KS,and she didn't care H the to b to she didn't care about emancipation
LINDA,AL,Mhm
PATTY,KS,I mean
LINDA,AL,Mhm
PATTY,KS,she was
LINDA,AL,Mhm
PATTY,KS,So she when you really are already that way H you don't have to make a big to-do about it
EVELYN,NA,Mhm
LINDA,AL,Mhm X Mhm
DIANE,MN,<X but she also X>
LOIS,MO,I thought also in the movie she had a very strong personality A lot of charisma
LINDA,AL,Mhm
LOIS,MO,H And very positive
DEBORAH,NA,Did you see the movie Diane
DIANE,MN,Hm-m
LOIS,MO,which is also what you're saying But
LINDA,AL,Mhm
LOIS,MO,H but she just radiated something which was personality
LINDA,AL,Mhm
EVELY,AL, H You know a funny there are two young people that I have talked to about the movie and I haven't seen it but H one of them uh was my niece and I said something about Margaret talking about her feeling that she was the H I think I used the word heroine H And she said Q heroine Q And she couldn't see Margaret as a heroine I think Margaret X XX
EVELYN,NA,and then she went on to explain she said H maybe she was too strong Uh we're used to seeing someone as the uh you know the protagonist or the the woman on the screen as a romantic as uh all of that And I I haven't seen the movie but that was her feeling about it X Hm
LINDA,AL,Hunh
SUE,WI,Had she read the book also You
EVELYN,NA,No @no @@
SUE,WI,t-
LINDA,AL,Just the 
EVELYN,NA,No
SUE,WI,because-
EVELYN,NA,XX goes to movies
SUE,WI,Okay
DIANE,MN,
EVELYN,NA,And an-
SUE,WI,be- Because the other thing about Margaret that would be H uh a heroine is that she
LINDA,AL,THROAT throat
SUE,WI,marries Henry even though all this has happened and then she she sticks with Henry
EVELYN,NA,mhm
SUE,WI,even though all You know
LINDA,AL,COUGH
EVELYN,NA,Mhm
SUE,WI,The son ends up killing
LINDA,AL,COUGH
SUE,WI,You know
LINDA,AL,THROAT THROAT THROAT
SUE,WI,all this happens and she sticks it out with Henry
LINDA,AL,THROAT
EVELYN,NA,Yeah
SUE,WI,H And that maybe young people nowadays wouldn't have done
EVELYN,NA,XX
LINDA,AL,H
SUE,WI,They wouldn't have thought that heroic They would have thought that marching out and saying VOX I won't stay VOX you know or
EVELYN,NA,Mhm
SUE,WI,H VOX I won't marry you VOX or
LINDA,AL,H
SUE,WI,whatever
EVELYN,NA,MM
LINDA,AL,I I wanted to know H THROAT excuse me I wanted to know what you thought about why she agreed to marry him to begin with Because although I understand H the reasons that are given in the book H I still couldn't quite decide that that's something she would have decided to do
EVELYN,NA,Uh X but X I n I know what you mean The only thing I was thinking maybe she was older Her chances were You know it was changing
LINDA,AL,Mm
EVELYN,NA,And uh because she was very pleased when he asked her
JANICE,KS,Ha
LINDA,AL,and she admired him according to the b-
EVELYN,NA,mm
JANICE,KS,well I don't think Henry was the horrible person that
LINDA,AL,but
JANICE,KS,uh a lot of critics felt that he was H I think maybe Forster wanted him to be that way and I just didn't look at it that way
LINDA,AL,Mhm
JANICE,KS,when I read about him But I thought he had a lot of good qualities
LINDA,AL,Did you see some charm there
JANICE,KS,Mhm
SUE,WI,Hm X Hx H
LINDA,AL,Okay
JANICE,KS,Mhm
LINDA,AL,Hm This is for the movie She evidently did Uhuh
JANICE,KS,Mhm
LORI,KS,Well the book she kept saying he was charming
DIANE,MN,Mhm
JANICE,KS,Well I read the book too
LORI,KS,<X I mean he X>
JANICE,KS,and I
LORI,KS,he r- he uh she described him as a charming
EVELYN,NA,mhm
LORI,KS,when she was talking about him to somebody Helen or th in her thoughts or something H Margaret said you know he I mean Mister Wilcox is a charming man
EVELYN,NA,Hm
LINDA,AL,Yeah
JANICE,KS,Hm Well as long as things are going his way
LINDA,AL,H I guess I couldn't see any charm Either place
DIANE,MN,H
LINDA,AL,and and I I guess that's what kept H kinda s bringing me up short on
DIANE,MN,
LINDA,AL,believing this marriage
EVELYN,NA,after all X or X and the times too Linda you know nineteen ten
DIANE,MN,Mhm
EVELYN,NA,there wasn't a great deal of opportunity for a uh
DIANE,MN,I was gonna say didn't she think she really had to be married
EVELYN,NA,I don't know
JANICE,KS,H
EVELYN,NA,but she JANICD well the-
LINDA,AL,I don't know
JANICE,KS,The thing I didn't understand is
LINDA,AL,I don't know
JANICE,KS,why both families were so against Paul and Helen
LORI,KS,and then the rest of em X
JANICE,KS,and yen then Hen Henry and Margaret got married and there didn't seem to be any dissension there
LINDA,AL,Well the her
JANICE,KS,you know
LINDA,AL,his kids didn't like that
JANICE,KS,No his kids didn't like it but Henry was against XbutX
SUE,WI,But the
EVELYN,NA,well Paul had no future
SUE,WI,but the Yeah but that was
EVELYN,NA,Y_he had no money
LINDA,AL,Paul hadn't made his money um
EVELYN,NA,or anything and uh
LINDA,AL,Yeah
JANICE,KS,I thought it was mainly because of the difference in the families
NORA,KS,COUGH COUGH
JANICE,KS,though that they perhaps I misunderstood that
LINDA,AL,H I don't know
SUE,WI,I
LINDA,AL,I don't know that either
SUE,WI,I I agree more with Linda that that I think it was a situation where Paul H couldn't marry anybody
LINDA,AL,THROAT THROAT THROAT
SUE,WI,because he had to go overseas
JANICE,KS,He didn't have any money
