X,NA,COUGH
JUDGE,MO,Okay the next case will be uh Walter Komak versus Rose Black
BAILIFF,NA,Is this contested X No Just witnesses and case
ROSE,CA,No
BAIL,CA,FF Oh okay X THROAT
BAILIFF,NA,Are you X Are you the uh plaintiff
ROSE,CA,Yes No I'm the defendant
BAILIFF,NA,Oh
ROSE,CA,But I'm the plaintiff on the countersuit X THROAT
BAILIFF,NA,Oh X P Let me have this pen X for a minute X X_ Oh H X_ COUGH X XX that's never worked P X_ @Yeah
ROSE,CA,Sign here X X Yes X
JUDGE,MO,Okay now this is a case that a v originally was filed by Walter Komak who is now present not present against Rose Black um asking for a security deposit and since he's not here uh we will not rule in favor of him and then there was a cross complaint defendant's claim uh by uh Rose Black for five-hundred and thirty-three dollars balance of rent due at the end of the lease And Miss Black I presume you're the landlord Is that correct
ROSE,CA,Yes Mhm
JUDGE,MO,And was there a uh written agreement or a uh lease
ROSE,CA,Yes
JUDGE,MO,Was it a l uh month to month or a uh
ROSE,CA,A year
JUDGE,MO,A one-year lease
ROSE,CA,One year lease
JUDGE,MO,Let me see that please Okay So now uh how do you arrive at the five thirty-three you say that they that Mister Komak owes you
ROSE,CA,Uh this was the um breakdown of the security deposit
JUDGE,MO,Let me see that please So there was original security deposit of eighteen-hundred and seventy-five dollars
ROSE,CA,That's correct
JUDGE,MO,And then you did some repairs on uh reinstalling screens
ROSE,CA,Right
JUDGE,MO,Okay How come they were it was necessary to do that
ROSE,CA,H They had removed the screens
JUDGE,MO,Okay Alright And then um they owed some rent They were behind in their rent
ROSE,CA,Uh they were not behind in the rent the The lease was terminated because of their behavior They broke uh s one of the conditions of the lease which was not to disturb the other tenants there
JUDGE,MO,Okay
ROSE,CA,So I had to give them a three-day notice to leave
JUDGE,MO,T uh three-day notice to
ROSE,CA,Quit
JUDGE,MO,Well I know but normally you would give em three-day notice to perform uh
ROSE,CA,X X Okay X
JUDG,CA, One of the covenants such as uh X THROAT
JUDGE,MO,keep quiet
ROSE,CA,H They were not able to be quiet Um what ha
JUDGE,MO,Okay so then they So then they left within that three days
ROSE,CA,No They left a month later At the end of June They paid the rent for June
JUDGE,MO,Okay
ROSE,CA,and they left uh July first And there were two months left of the lease
JUDGE,MO,D
ROSE,CA,XX
JUDGE,MO,And rent's uh thousand uh two-hundred
ROSE,CA,Twelve seventy-five
JUDGE,MO,five Okay
ROSE,CA,Mhm
JUDGE,MO,Now um did you rerent the rerent the premises
ROSE,CA,Yes I did As of August twenty-eighth So it reduced uh that seven-hundred three to five thirty-three
JUDGE,MO,Uh seven thirty-thr I'm not sure wh where the seven thirty-three comes in
ROSE,CA,Seven o three was the balance that they owed me
JUDGE,MO,Seven o three
ROSE,CA,after they moved out
JUDGE,MO,Right But there's a credit because they m you got
ROSE,CA,That's correct
JUDGE,MO,Okay So you're giving a three-day's uh credit and how much is the daily rent
ROSE,CA,Mm It was forty-two fifty
JUDGE,MO,Okay So how much do you say they now owe you
ROSE,CA,Five-hundred and thirty-three dollar
JUDGE,MO,X And I don't X and that's what you put down on your cross complaint
ROSE,CA,That's correct
JUDGE,MO,I see
ROSE,CA,Mhm
JUDGE,MO,Okay Well that seems uh fundamentally fair and they're not disputing it so I will grant you your request And I will hand back your documents
ROSE,CA,Thank you very much P And how do I get them to pay P
BAILIFF,NA,P Go to the small claims court office they have some paper work P
ROSE,CA,P Thank you P X XXX
BAILIFF,NA,P There's a small-claims advisor that you can ask P
ROSE,CA,P Thank you P
JUDGE,MO,Okay the next case will be uh Mitchell Roberts versus uh Matthew Collins ABC Builders Interiors
BAILIFF,NA,This both sides are here Is this contested
MITCHELL,CA,X
BAILIFF,NA,Who's Mitchell Roberts
MITCHELL,CA,Right here
BAILIFF ,CA,kay Sit on this side here XXX X P Sure P
BAILIFF ,CA,ho's the party being s served You are X Thank you
BAILIFF,NA,Nice pen X Alright X
JUDGE,MO,Okay let's see who's here now Mister Roberts
MITCHELL,CA,Right here
JUDGE,MO,And you brought an action against uh Matthew Collins for um roughly seven-hundred dollars for labor installing a carpet T uh during last uh August to September okay and uh just tell me about how you arrived at uh this claim
MITCHELL,CA,Uh I was called by Matthew here to do the job for him So I went out and looked at the job
JUDGE,MO,Okay you run a you run a a carpet business I presume
MITCHELL,CA,Yes I'm a licensed contractor
JUDGE,MO,Okay
MITCHELL,CA,Um the job was out at UCSB I went and estimated the job for myself to see if I could take the job for what he wanted to pay for it and I let him know that I could not Do the job I wouldn't make any money So uh upon me telling him that he offered to pay my employees fill out he had em fill out double-u two forms all of em and X he X paid him to lessen the burden of payment on me so that I in turn would make more money off the job I agreed to that after about
JUDGE,MO,Ca is that a normal procedure XX
MITCHELL,CA,Not at all He wanted me to do the job so he offered to take some of the monitory burden off my back so that I could do it for the agreed amounts that we were gonna do it on
JUDGE,MO,So in other words your your helpers would really be his employees for the purpose of this job
MITCHELL,CA,That's correct He had em all fill out the plo proper forms
JUDGE,MO,So then your costs would be reduced there as far as
MITCHELL,CA,That's correct
JUDGE,MO,Alright
MITCHELL,CA,Uh I went to receive my check of which we had agreed that he would deduct the amount of the hourly wage that he was
JUDGE,MO,Was this agreement in writing or verbal Hx
MITCHELL,CA,Completely verbal I've been working with him for like six years Uh upon a reve uh uh receiving my check uh for about two and a half weeks of work approximately between fifty and seventy hours I was paid three-hundred and sixteen dollars and fifty-one cents So I approached him with it and he handed me this yellow piece of paper here and noted that what the employees made and uh at twenty-six percent less deduction on these two employees Which was the employer contribution So I noted to him that he was supposed to pay that he said uh n no you're gonna pay it So I said that's not as per our agreement he said yes it is he handed me my check rolled up his window and drove off And he's there to state he's he saw that and was witness to that I have a letter
JUDGE,MO,I don I don't think it's relevant that he rolled up his window and drove off X
MITCHELL,CA,Well I know But that that was the end of our thing I tried to contact him everything finally I uh contacted my attorney I'd like to present this letter to you here
JUDGE,MO,Okay If I may look at that And have you shown that to uh Mister Collins
MITCHELL,CA,Yes please Yes He has he has received a copy of that letter X THROAT
JUDGE,MO,Now Stu Roberts is an attorney Is that correct
MITCHELL,CA,Yes sir
JUDGE,MO,You're uh
MITCHELL,CA,I'm his nephew
JUDGE,MO,P You're his nephew P And you're Nick Ro Roberts nephew too then
MITCHELL,CA,That's correct
JUDGE,MO,Okay So uh your uncle then wrote uh Builders uh a letter that's what I'm reading now
MITCHELL,CA,Yes sir
JUDGE,MO,Uh I do emphasize that I'm reading it this is not evidence this is only y your story that you've told Mister Roberts
MITCHELL,CA,That's correct That's correct
JUDGE,MO,P Okay P TSK So really the dispute then boils down to this twenty-six percent
MITCHELL,CA,That's it sir
JUDGE,MO,Okay
MITCHELL,CA,That's the reason why I had him fill out that portion of or he wanted to write those checks Was so I would save that money so I would do that job
JUDGE,MO,Okay
MITCHELL,CA,At the end of the job
JUDGE,MO,Mister Collins I know you're biting at the bit there you wanna Hx say something so why don't you go ahead
