DAN,MA,X Eventually X XXX X
LUCY,MA,But it's amazing And they've done
AL,MA,So they all done now
LUCY,MA,my whole neighborhood H Well no because they ordered the wrong storm doors They ordered the wrong color So they had to bring those back and reorder the white ones Um cause they brought black by mistake
AL,MA,but that's the only thing they got left to do
LUCY,MA,I think they finished the painting
AL,MA,Why what were they paint
LUCY,MA,Well they put new walls in the living room Soundproof walls on the outside of of the house And we have double windows now in the living room
AL,MA,On the outside of the house
LUCY,MA,No Oh that was good Dad
JOHN,MA,At least it's not a seagull
ANNETTE,MA,
LUCY,MA,@@@
ANNETTE,MA,@
JOHN,MA,I
LUCY,MA,But it looks like it John
JOHN,MA,That that's edible I was afraid th a seagull got me
LUCY,MA,@@
ALLEN,MA,VOX Boy oh VOX
LUCY,MA,
ANNETTE,MA,
AL,MA,Mess up poor John
LUCY,MA,They did paint the trim on the outside of the house
JOHN,MA,Oh now We'll get a napkin
LINDA,MA,No No No no
JOHN,MA,Oh
LINDA,MA,Al
JOHN,MA,no we'll get a napkin somewhere don't worry about it
LINDA,MA,Hm
ALLEN,MA,X X X
JOHN,MA,It's me
LUCY,MA,There was a whole bunch of them
ANNETTE,MA,What did he do spit on him
JOHN,MA,This This is
ANNETTE,MA,What'd you do
DAN,MA,Nah he just dropped some uh
ANNETTE,MA,spit on him
LUCY,MA,No he dr he dropped Sa
JOHN,MA,This isn't X XX here
LUCY,MA,dressing  all over John's pants
ANNETTE,MA,@@@@
DAN,MA,Sauce on it
JOHN,MA,It's just me
ANNETTE,MA,@@@@@@@
LUCY,MA,@@@@@
JOHN,MA,You know
LUCY,MA,
JOHN,MA,coffee stains on the shirt
LUCY,MA,
DAN,MA,@@@@
LUCY,MA,H This is the guy that we thought had one outfit Annette
JOHN,MA,@@@
DAN,MA,John likes it gives it character
ANNETTE,MA,@@@@
LUCY,MA,for three years until you looked in his suitcase
JOHN,MA,Yeah
DAN,MA,Gives the pants character
LUCY,MA,
JOHN,MA,WH Oh WH>
LUCY,MA,@H
ANNETTE,MA,Leave him alone He's got a toothache
LUCY,MA,
DAN,MA,You can't talk if you're not gonna sign my form
ANNETTE,MA,Oh
