PATTY,KS,I Just wanted to go over the changes in the schedule H Um originally we were going to require the um request for statement of interest and qualifications to come back to uh twenty North Clark Street on April seventh H Um but the um coordinating council felt that it was wise to give the community more time a weekend two days to uh augment whatever application people were gonna submit
AUD,NA,THROAT
PATTY,KS,so the due date is changed from April seventh to April eleventh at noon And you can drop off those proposals at twenty North Clark Street H Um the same process will continue but for the changes in the time at the time that you drop off your proposal you will be scheduled for a uh public meeting where you will be given a chance and an opportunity to present your H uh proposal H Um right now we're looking at April fifteenth which is a Friday and s and April sixteenth as the uh date for that public presentation and we don't know where that will be held or what time that will be held but we'll make sure that everyone gets noticed about that H During April seventeen to the twenty-third the coordinating council will identify the empowerments on location H and uh during the week of uh April twenty-fifth
AUD,NA,COUGH
PATTY,KS,there will be a city-wide meeting to present the selected empowerment zone H uh to go over how that zone was selected and uh the place date and time for that meeting will also be announced H Um from May second to June third the strategic plan for the empowerment zone
AUD,NA,COUGH
PATTY,KS,will be developed with the community and during the week of June sixth um a public presentation of on the uh empowerment zone application and the strategic plan will presented be presented again H the place date and time will be announced H um and on June thirtieth that's the drop dead date um when we will send the application for selection by HUD as an empowerment zone for Chicago H Um is if there are no other questions um we can yes sir
GRANT,NA,X I have X a question
PATTY,KS,TSK Yeah
GRANT,NA,Worst case scenario After we submit em the uh the proposal application uh human beings being what they are organizations being what they are what will the coordinating council what does the city propose to do when there's a hue and cry from those who attempting to empower themselves and combined with coupled with those who are seeking more power Who say unfair this wasn't done right according to our perspective or this that and the other
PATTY,KS,that would be the worst case scenario
GRANT,NA,X worst case scenario
AUD,NA,COUGH COUGH
GRANT,NA,What can the city what what can the coordinating council or what's gonna be p be in place to listen to all the criticisms
AUD,NA,COUGH
GRANT,NA,all of the disappointments at not being selected so that let's say optimistically there are some good ideas some oversight or something that can be corrected hopefully that's of minor proportion So that we can still keep the city running smoothly and becoming more and more beautiful
PATTY,KS,I don't know if that issue has been discussed by the um coordinating council I think it's a legitimate issue um I w y would be willing to take that back to have them discuss that but I mean the worst thing would be for HUD not to recognize that this is a c collaborative effort a partnership between the community the city the business community and the neighborhoods H and I mean it wouldn't bode well for Chicago to get an empowerment zone if if everyone were not supportive and on board So I mean that answers your question I don't know what the coordinating council's role in that case would be But we'll definitely take that message back X on that question I X
